Employer,City,State,CEI Rating
California State Automobile Association,San Francisco,CA,100
Calpine Corp.,San Jose,CA,64
Campbell Soup Co.,Camden,NJ,71
Capital One Financial Corp.,McLean,VA,100
Caremark RX,Nashville,TN,57
Cargill Inc.,Wayzata,MN,100
Carlson Companies Inc.,Minneonka,MN,86
Caterpillar,Peoria,IL,57
Cendant Corp.,New York,NY,86
Cerner Corp.,Kansas City,MO,100
CH2M HILL Companies Ltd.,Englewood,CO,86
Children's Edmons & Associates Inc.,Atlanta,GA,64
The Charles Schwab Corp.,San Francisco,CA,100
Chevron Corp.,San Ramon,CA,71
ChoicePoint Inc.,Alpharetta,GA,100
Chubb Corp.,Warren,NJ,100
Cigna Corp.,Philadelphia,PA,86
Cinergy Corp.,Cincinnati,OH,64
Cingular Wireless,Atlanta,GA,100
Circuit City Stores Inc.,Richmond,VA,43
Cisco Systems,San Jose,CA,100
Citigroup Inc.,New York,NY,100
Clear Channel Communications Inc.,San Antonio,TX,86
The Clorox Company,Oakland,CA,57
CMP Media LLC,Manhasset,NY,100
The Coca-Cola Company,Atlanta,GA,86
Coca-Cola Enterprises,Atlanta,GA,57
Colgate-Palmolive Co.,New York,NY,100
Comcast Corp.,Philadelphia,PA,86
Comerica Inc.,Detroit,MI,64
Compass Group North America,Charlotte,NC,71
ConocoPhillips,Houston,TX,71
Consolidated Edison Co.,New York,NY,71
Continental Airlines,Houston,TX,86
Cooper Tire & Rubber,Findlay,OH,50
Corning Inc.,Corning,NY,100
Costco Wholesale Corp.,Issaquah,WA,57
Countrywide Financial Corp.,Calabasas,CA,86
Cox Communications Inc.,Atlanta,GA,86
Cracker Barrel Restaurants (CBRL Group Inc.),Lebanon,TN,29
Credit Suisse First Boston,New York,NY,100
CSX Corp.,Richmond,VA,57
Cummins Inc.,Columbus,IN,100
D&B (The Dun & Bradstreet Corp.),Short Hills,NJ,43
Daimler Chrysler Corp.,Auburn Hills,MI,100
Dana Corp.,Toledo,OH,71
Darden Restaurants,Orlando,FL,86
Dean Foods Co.,Franklin Park,IL,64
Deere & Co.,Moline,IL,64
Dell Inc.,Round Rock,TX,100
Deloitte & Touche,New York,NY,86
Delphi,Troy,MI,71
Delta Airlines Inc.,Atlanta,GA,86
Deluxe Corp.,Shoreview,MN,71
Deutsche Bank,New York,NY,100
Dole Food Co. Inc.,Westlake Village,CA,71
Dominion Resources Inc.,Richmond,VA,100
Domino's Inc.,Ann Arbor,MI,57
Donna Karan,New York,NY,100
Dow Chemical Co.,Auburn Hills,MI,100
Dow Jones & Co. Inc.,New York,NY,43
DPR Construction,Redwood City,CA,57
DTE Energy Co.,Detroit,MI,71
Duke Energy,Charlotte,NC,71
DuPont (E.I. du Pont de Nemours),Wilmington,DE,86
E*TRADE Financial Corporation,New York,NY,86
EarthLink Inc.,Atlanta,GA,86
Eastman Kodak Co.,Rochester,NY,100
Edison International,Rosemead,CA,71
Electronic Arts Inc.,Redwood City,CA,93
Electronic Data Systems Corp.,Plano,TX,86
Eli Lilly & Co.,Indianapolis,IN,86
EMC Corp.,Hopkinton,MA,57
Emerson Electric Co.,St. Louis,MO,29
Entergy Corp.,New Orleans,LA,86
Ernst & Young,New York,NY,100
Estee Lauder Companies,New York,NY,100
Exelon,Chicago,IL,86
Exxon Mobil Corp.,Irving,TX,14
Faegre & Benson,Minneapolis,MN,100
Fannie Mae,Washington DC,DC,86
Federated Department Stores,Cincinnati,OH,86
FedEx Corp.,Memphis,TN,71
Fifth Third Bancorp,Cincinnati,OH,57
Fisher Scientific International,Hampton,NH,43
Ford Motor Co.,Dearborn,MI,100
Franklin Templeton Investments,San Mateo,CA,29
Freddie Mac,McLean,VA,71
Freescale Semiconductor Inc.,Austin,TX,100
The Gallup Organization,Washington DC,DC,57
Gannett Co. Inc.,McLean,VA,86
Gap Inc.,San Francisco,CA,100
Gateway Inc.,Poway,CA,71
Genentech,South San Francisco,CA,86
General Dynamics Corp.,Falls Church,VA,43
General Electric Co.,Fairfield,CT,86
General Mills Inc.,Minneapolis,MN,100
General Motors Corp.,Milford,MI,86
Genuine Parts Co.,Atlanta,GA,71
Georgia Pacific,Atlanta,GA,71
The Gillette Co.,Boston,MA,86
GlaxoSmithKline Inc.,Philadelphia,PA,100
Global Hyatt Corp.,Chicago,IL,100
Golden West Financial Corp.,Oakland,CA,57
The Goldman Sachs Group Inc.,New York,NY,100
Guidant Corp.,Indianapolis,IN,86
H.E. Butt Grocery Co.,San Antonio,TX,43
H.J. Heinz Co.,Pittsburgh,PA,29
The Hain Celestial Group Inc.,Melville,NY,43
Hallmark Cards Inc.,Kansas City,MO,71
Hannaford Brothers,Portland,ME,86
Harrah's Entertainment Inc.,Las Vegas,NV,86
Harris,Chicago,IL,86
Hartford Financial Services Co.,Hartford,CT,86
Harvard Pilgrim Health Care Inc.,Wellesley,MA,86
Hasbro Inc.,Pawtucket,RI,86
Health Net Inc.,Woodland Hills,CA,57
Heller Ehrman White & McAuliffe,San Francisco,CA,86
The Hershey Company,Hershey,PA,50
Hewitt Associates,Lincolnshire,IL,86
Hewlett-Packard Co.,Palo Alto,CA,100
Hilton Hotels Corp.,Beverly Hills,CA,100
Hoffmann-La Roche Inc.,Nutley,NJ,86
The Home Depot Inc.,Atlanta,GA,86
Honeywell International Inc.,Morristown,NJ,86
Hormel Foods Corp.,Austin,MN,29
Host Marriott,Bethesda,MD,57
Hotels.com,Dallas,TX,86
Howard & Howard Attorneys PC,Kalamazoo,MI,50
HSBC USA Inc.,New York,NY,86
Humana Inc.,Louisville,KY,57
Illinois Tool Works Inc.,Glenview,IL,79
Imation Corp.,Oakdale,MN,79
ING North America Insurance Corp.,Atlanta,GA,57
Instinet Group Inc.,New York,NY,57
Intel Corp.,Santa Clara,CA,100
International Business Machines Corp.,Armonk,NY,100
International Paper Co.,Stamford,CT,86
Interpublic Group of Companies Inc.,New York,NY,71
Intuit Inc.,Mountain View,CA,100
J.C. Penney Company Inc.,Plano,TX,71
J.P. Morgan Chase & Co.,New York,NY,100
Jenner & Block,Chicago,IL,100
John Hancock Financial Services Inc.,Boston,MA,93
Johnson & Johnson,New Brunswick,NJ,100
Kaiser Permanente,Oakland,CA,100
KB Home,Los Angeles,CA,43
Keane Inc.,Boston,MA,71
Kellogg Co.,Battle Creek,MI,71
Keyspan Corp.,Brooklyn,NY,100
Kimberly-Clark,Irving,TX,86
Kimpton Hotel & Restaurant Group Inc.,San Francisco,CA,100
KLA-Tencor,San Jose,CA,79
Kmart Corp.,Troy,MI,43
Knight Ridder,San Jose,CA,57
KPMG LLP,New York,NY,100
Kraft Foods Inc.,Northfield,IL,100
The Kroger Co.,Cincinnati,OH,57
L.L. Bean Inc.,Freeport,ME,57
Lauren Manufacturing Co.,New Philadelphia,OH,29
Lear Corp.,Southfield,MI,43
Lehman Brothers Holdings,New York,NY,100
Levi Strauss & Co.,San Francisco,CA,100
Lexmark International Inc.,Lexington,KY,100
Lillian Vernon Corp.,Rye,NY,43
Limited Brands Inc.,Columbus,OH,86
Lincoln National Corp.,Philadelphia,PA,100
Liz Claiborne Inc.,New York,NY,86
Lockheed Martin Corp.,Bethesda,MD,86
Lucent Technologies Inc.,Murray Hill,NJ,100
Marriott International,Washington DC,DC,86
Marsh & McLennan Companies Inc.,New York,NY,43
Massachusetts Mutual Life Insurance Company,Springfield,MA,57
MasterCard Inc.,Purchase,NY,86
Mattel Inc.,El Segundo,CA,57
The May Department Stores Co.,St. Louis,MO,71
Maytag Corp.,Newton,IA,29
MBNA Corp.,Wilmington,DE,43
McDonald's Corp.,Oak Brook,IL,86
The McGraw-Hill Companies Inc.,New York,NY,86
McKinsey & Co.,New York,NY,86
MeadWestvaco Corp.,Stamford,CT,57
Meijer Inc.,Grand Rapids,MI,14
Mellon Financial Corp.,Pittsburgh,PA,100
The Men's Wearhouse Inc.,Houston,TX,71
Merck & Co. Inc.,Whitehouse Station,NJ,86
Merrill Lynch & Co.,New York,NY,100
MetLife (Metropolitan Life Insurance),New York,NY,100
MGM Mirage,Las Vegas,NV,86
Microsoft Corp.,Redmond,WA,100
Miller Brewing Co.,Milwaukee,WI,86
Mitchell Gold and Bob Williams,Taylorsville,NC,100
Mohawk Industries Inc.,Calhoun,GA,71
Molson Coors Brewing Company,Golden,CO,86
Morgan Stanley,New York,NY,86
Morningstar Inc.,Chicago,IL,43
Morrison & Foerster,San Francisco,CA,100
Motorola Inc.,Schaumburg,IL,100
Mutual of Omaha Insurance,Omaha,NE,86
National City Corporation,Cleveland,OH,64
National Gypsum,Charlotte,NC,14
Nationwide,Columbus,OH,100
Navistar International Corp.,Warrenville,IL,43
NCR Corp.,Dayton,OH,100
Nestle Purina PetCare Co.,St. Louis,MO,100
New York Life Insurance Co.,New York,NY,64
Newell Rubbermaid Inc.,Alpharetta,GA,29
Nextel Communications,Reston,VA,71
Nike Inc.,Beaverton,OR,100
Nissan North America,Gardena,CA,14
Nordstrom Inc.,Seattle,WA,100
Northeast Utilities System,Berlin,CT,100
Northern Trust Corp.,Chicago,IL,100
Northrop Grumman Corp.,Los Angeles,CA,86
Northwest Airlines Corp.,Eagan,MN,86
Novartis Pharmaceutical Corp.,East Hanover,NJ,100
Office Depot Inc.,Delray Beach,FL,71
The Olivia Companies LLC,Oakland,CA,100
Omnicom Group,New York,NY,43
Oracle Corp.,Redwood City,CA,86
Owens Corning,Toledo,OH,100
PacifiCare Health Systems,Cypress,CA,86
PacifiCorp,Portland,OR,86
Pathmark Stores Inc.,Carteret,NJ,50
Pennzoil-Quaker State Co.,Houston,TX,43
PepsiCo Inc.,Purchase,NY,100
Perkins & Will,Chicago,IL,71
Perot Systems Corp.,Plano,TX,71
Pfizer Inc.,New York,NY,100
PG&E Corp.,San Francisco,CA,100
Pitney Bowes Inc.,Stamford,CT,79
PNC Financial Services Group Inc.,Pittsburgh,PA,79
Polaroid Corp.,Waltham,MA,86
PPG Industries,Pittsburgh,PA,71
PPL Corp.,Allentown,PA,71
PricewaterhouseCoopers International Limited,New York,NY,86
Principal Financial Group,Des Moines,IA,86
The Procter & Gamble Co.,Cincinnati,OH,86
The Progressive Corp.,Mayfield Village,OH,57
Providian Financial Corp.,San Francisco,CA,86
Prudential Financial Inc.,Newark,NJ,71
QUALCOMM Inc.,San Diego,CA,71
Quest Diagnostics,Teterboro,NJ,86
Qwest Communications International Inc.,Denver,CO,71
R.R. Donnelley & Sons,Chicago,IL,43
RadioShack Corp.,Fort Worth,TX,29
Raytheon Co.,Waltham,MA,100
Reebok International,Canton,MA,79
Reliant Energy Inc.,Houston,TX,57
Replacements Ltd.,McLeansville,NC,100
Reuters America Holdings Inc.,New York,NY,57
Reynolds American Inc.,Winston-Salem,NC,86
Rite Aid Corp.,Camp Hill,PA,29
Rockwell Collins,Cedar Rapids,IA,100
Rohm & Haas,Philadelphia,PA,29
Ryder System Inc.,Miami,FL,79
SAFECO Corp.,Seattle,WA,86
Safeway Inc.,Pleasanton,CA,71
SAP America,Newton Square,PA,57
Sara Lee Corp.,Chicago,IL,86
SBC Communications Inc.,San Antonio,TX,71
SC Johnson & Son Inc.,Racine,WI,100
Schering-Plough Corp.,Kenilworth,NJ,86
Scholastic Corp.,New York,NY,86
Seagate Technology Inc.,Scotts Valley,CA,86
Sears Roebuck and Co.,Hoffman Estates,IL,100
Sempra Energy,San Diego,CA,86
Shaw Industries Inc.,Dalton,GA,14
Shell Oil Co.,Houston,TX,86
Siemens Energy & Automation Inc.,New York,NY,71
Silicon Graphics Inc.,Mountain View,CA,86
SLM Corp. (Sallie Mae),Reston,VA,86
Sodexho Inc.,Gaithersburg,MD,86
Software House International,Somerset,NJ,57
Southern California Edison,Rosemead,CA,100
Southwest Airlines Co.,Dallas,TX,86
Sprint Corp.,Overland Park,KS,100
SRA International Inc.,Fairfax,VA,71
St. Paul Travelers Companies Inc.,St. Paul,MN,86
Staples Inc.,Framingham,MA,93
Starbucks Corp.,Seattle,WA,86
Starcom MediaVest Group,Chicago,IL,79
Starwood Hotels & Resorts Worldwide,White Plains,NY,86
State Farm Group,Bloomington,IL,71
Subaru of America Inc.,Cherry Hill,NJ,71
Sun Microsystems,Santa Clara,CA,100
SunTrust Banks Inc.,Atlanta,GA,100
Supervalu,Eden Prairie,MN,71
TAP Pharmaceutical Products Inc.,Lake Forest,IL,57
Target Corp.,Minneapolis,MN,86
Tech Data Corp.,Clearwater,FL,100
Texas Instruments Inc.,Dallas,TX,100
TIAA-CREF,New York,NY,86
Time Warner Inc.,New York,NY,86
Toyota Motor Manufacturing North America Inc.,New York,NY,86
Toyota Motor Sales U.S.A. Inc.,Torrance,CA,100
"Toys ""R"" Us Inc.",Wayne,NJ,57
UBS,New York,NY,100
Union Pacific Corporation,Omaha,NE,79
Unisys Corp.,Blue Bell,PA,100
United Airlines (UAL Corp.),Elk Grove Township,IL,100
United Parcel Service,Atlanta,GA,86
United Technologies Corp.,Hartford,CT,50
University Hospitals of Cleveland,Cleveland,OH,71
UnumProvident Corp.,Chattanooga,TN,79
US Airways Group,Arlington,VA,100
US Bancorp,Minneapolis,MN,71
Vanguard Group,Wayne,PA,71
Verizon Communications,New York,NY,86
Vertis,Baltimore,MD,43
Viacom Inc.,New York,NY,100
Vinson & Elkins L.L.P.,Houston,TX,64
Visa International,Foster City,CA,71
Vision Service Plan,Rancho Cordova,CA,86
Visteon Corp.,Dearborn,MI,86
Vivendi Universal,New York,NY,71
Volkswagen of America Inc.,Auburn Hills,MI,86
Wachovia Corp.,Charlotte,NC,86
Wainwright Bank & Trust Co.,Boston,MA,100
Walgreens Co.,Deerfield,IL,100
Wal-Mart Stores Inc.,Bentonville,AR,57
Walt Disney Co.,Burbank,CA,86
Washington DC Mutual Inc.,Seattle,WA,100
Waste Management Inc.,Houston,TX,86
WellPoint Inc.,Indianapolis,IN,57
Wells Fargo & Co.,San Francisco,CA,100
Whirlpool Corp.,Benton Harbor,MI,100
Whole Foods Market Inc.,Austin,TX,57
Williams Companies Inc.,Tulsa,OK,71
Wisconsin Energy Corporation,Milwaukee,WI,57
Working Assets Funding Service,San Francisco,CA,71
Worldspan Technologies Inc.,Atlanta,GA,100
WPP Group USA,New York,NY,79
Wyeth,Madison,NJ,64
Wyndham International Inc.,Dallas,TX,100
Xcel Energy,Minneapolis,MN,86
Xerox Corp.,Stamford,CT,100
