Employer,City,State,CEI Rating
Kroger Co. The,Cincinnati,OH,75
Kutak Rock LLP,Omaha,NE,70
L.L. Bean Inc.,Freeport,ME,78
Laclede Group Inc. The,St. Louis,MO,48
Land O'Lakes Inc.,Arden Hills,MN,100
Latham & Watkins LLP,New York,NY,100
Lear Corp.,Southfield,MI,20
Levi Strauss & Co.,San Francisco,CA,100
LexisNexis Group,Miamisburg,OH,100
Lexmark International Inc.,Lexington,KY,100
Limited Brands Inc.,Columbus,OH,100
Lincoln National Corp.,Radnor,PA,95
Littler Mendelson PC,San Francisco,CA,100
Live Nation Inc.,Beverly Hills,CA,100
Liz Claiborne Inc.,New York,NY,93
Locke Lord Bissell & Liddell LLP,Chicago,IL,73
Lockheed Martin Corp.,Bethesda,MD,100
Loews Corp.,New York,NY,45
Luce Forward Hamilton & Scripps LLP,San Diego,CA,100
Macy's Inc.,Cincinnati,OH,100
Manatt Phelps & Phillips LLP,Los Angeles,CA,100
Marriott International Inc.,Bethesda,MD,90
Mars Inc.,Mt. Olive,NJ,73
Marsh & McLennan Companies Inc.,New York,NY,100
Massachusetts Mutual Life Insurance Co.,Springfield,MA,100
MasterCard Inc.,Purchase,NY,100
Mattel Inc.,El Segundo,CA,95
Mayer Brown LLP,Chicago,IL,100
McAfee Inc.,Santa Clara,CA,53
McCarter & English LLP,Newark,NJ,100
McDermott Will & Emery LLP,Chicago,IL,100
McDonald's Corp.,Oak Brook,IL,85
McGraw-Hill Companies Inc. The,New York,NY,80
McGuireWoods LLP,Richmond,VA,95
McKenna Long & Aldridge LLP,Atlanta,GA,83
McKesson Corp.,San Francisco,CA,83
McKinsey & Co. Inc.,New York,NY,100
MeadWestvaco Corp.,Glen Allen,VA,80
Medtronic Inc.,Minneapolis,MN,100
Meijer Inc.,Grand Rapids,MI,20
Men's Wearhouse Inc. The,Houston,TX,50
Merck & Co. Inc.,Whitehouse Station,NJ,100
MetLife Inc.,New York,NY,100
MGM Mirage,Las Vegas,NV,70
Microsoft Corp.,Redmond,WA,100
Milbank Tweed Hadley & McCloy LLP,New York,NY,100
MillerCoors LLC,Chicago,IL,100
Mintz Levin Cohn Ferris Glovsky & Popeo PC,Boston,MA,100
Mirant Corp.,Atlanta,GA,45
Mitchell Gold + Bob Williams,Taylorsville,NC,100
Mohawk Industries Inc.,Calhoun,GA,50
Monsanto Co.,St. Louis,MO,100
Moody's Corp.,New York,NY,90
Morgan Lewis & Bockius LLP,Philadelphia,PA,100
Morgan Stanley,New York,NY,100
Morningstar Inc.,Chicago,IL,95
Morrison & Foerster LLP,San Francisco,CA,100
Motorola Inc.,Schaumburg,IL,100
Mutual of Omaha Insurance,Omaha,NE,80
National Grid USA,Brooklyn,NY,80
Nationwide,Columbus,OH,100
Navigant Consulting Inc.,Chicago,IL,100
NCR Corp.,Dayton,OH,100
Nelson Mullins Riley & Scarborough LLP,Columbia,SC,70
Nestle Purina PetCare Co.,St. Louis,MO,75
NetApp Inc.,Sunnyvale,CA,100
New York Life Insurance Co.,New York,NY,100
New York Times Co.,New York,NY,100
Newell Rubbermaid Inc.,Atlanta,GA,100
Nielsen Co. The,Schaumburg,IL,100
Nike Inc.,Beaverton,OR,100
Nissan North America Inc.,Franklin,TN,50
Nixon Peabody LLP,New York,NY,100
Nokia Corp.,Irving,TX,50
Nordstrom Inc.,Seattle,WA,100
Norfolk Southern Corp.,Norfolk,VA,58
Nortel Networks Corp.,Richardson,TX,85
Northeast Utilities,Berlin,CT,65
Northern Trust Corp.,Chicago,IL,100
Northrop Grumman Corp.,Los Angeles,CA,100
Novartis Pharmaceuticals Corp.,East Hanover,NJ,100
NV Energy Inc.,Las Vegas,NV,70
Office Depot Inc.,Boca Raton,FL,45
OfficeMax Inc.,Naperville,IL,95
O'Melveny & Myers LLP,Washington DC,DC,100
Omnicom Group,New York,NY,100
Oracle Corp.,Redwood City,CA,100
Orbitz Worldwide Inc.,Chicago,IL,100
Orrick Herrington & Sutcliffe LLP,San Francisco,CA,100
Owens & Minor Inc.,Mechanicsville,VA,50
Owens Corning,Toledo,OH,100
Pacific Life Insurance Co.,Newport Beach,CA,100
PacifiCorp,Portland,OR,100
Palm Management Corp.,Washington DC,DC,78
Patterson Belknap Webb & Tyler LLP,New York,NY,100
Paul Hastings Janofsky & Walker LLP,Los Angeles,CA,100
Paul Weiss Rifkind Wharton & Garrison LLP,New York,NY,100
Pearson Inc.,New York,NY,75
Pepco Holdings Inc.,Washington DC,DC,80
Pepper Hamilton LLP,Philadelphia,PA,100
Pepsi Bottling Group Inc. The,Somers,NY,100
PepsiAmericas Inc.,Minneapolis,MN,100
PepsiCo Inc.,Purchase,NY,100
Perkins + Will Inc.,Chicago,IL,100
Perkins Coie LLP,Seattle,WA,100
Perot Systems Corp.,Plano,TX,53
Pfizer Inc.,New York,NY,100
PG&E Corp.,San Francisco,CA,100
Pillsbury Winthrop Shaw Pittman LLP,New York,NY,100
Pinnacle West Capital,Phoenix,AZ,45
Pitney Bowes Inc.,Stamford,CT,70
PNC Financial Services Group Inc. The,Pittsburgh,PA,85
PNM Resources Inc.,Albuquerque,NM,60
Polaroid Corp.,Waltham,MA,60
Polsinelli Shughart PC,Kansas City,MO,95
PPG Industries Inc.,Pittsburgh,PA,45
PPL Corp.,Allentown,PA,55
Praxair Inc.,Danbury,CT,45
PricewaterhouseCoopers LLP,New York,NY,100
Principal Financial Group,Des Moines,IA,95
Procter & Gamble Co.,Cincinnati,OH,100
Progress Energy Inc.,Raleigh,NC,68
Progressive Corp. The,Mayfield Village,OH,100
Proskauer Rose LLP,New York,NY,100
Prudential Financial Inc.,Newark,NJ,100
Public Service Enterprise Group,Newark,NJ,80
QUALCOMM Inc.,San Diego,CA,100
Quarles & Brady LLP,Milwaukee,WI,100
Quest Diagnostics Inc.,Madison,NJ,85
Qwest Communications International Inc.,Denver,CO,85
R.R. Donnelley & Sons Co.,Chicago,IL,55
RadioShack Corp.,Fort Worth,TX,40
Raymond James Financial Inc.,St. Petersburg,FL,100
Raytheon Co.,Waltham,MA,100
RBC Wealth Management,Minneapolis,MN,100
Realogy Corp.,Parsippany,NJ,80
Recreational Equipment Inc.,Kent,WA,100
Reed Smith LLP,Pittsburgh,PA,75
Regis Corp.,Edina,MN,70
Replacements Ltd.,McLeansville,NC,100
Reynolds American Inc.,Winston-Salem,NC,88
Rite Aid Corp.,Camp Hill,PA,85
Robert Half International Inc.,Menlo Park,CA,93
Robert W. Baird & Co. Incorporated,Milwaukee,WI,90
Robins Kaplan Miller & Ciresi LLP,Minneapolis,MN,100
Rockwell Collins Inc.,Cedar Rapids,IA,75
Ropes & Gray LLP,Boston,MA,100
Royal Caribbean Cruises Ltd.,Miami,FL,70
RRI Energy Inc.,Houston,TX,45
Ryder System Inc.,Miami,FL,93
Ryland Group Inc. The,Calabasas,CA,50
S.C. Johnson & Son Inc.,Racine,WI,100
Sabre Holdings Inc.,Southlake,TX,100
Safeway Inc.,Pleasanton,CA,100
Sanofi-Aventis U.S. LLC,Bridgewater,NJ,65
SAP America Inc.,Newtown Square,PA,100
Sara Lee Corp.,Downers Grove,IL,75
Saul Ewing LLP,Philadelphia,PA,68
Schering-Plough Corp.,Kenilworth,NJ,100
Schiff Hardin LLP,Chicago,IL,80
Scholastic Corp.,New York,NY,50
Schulte Roth & Zabel LLP,New York,NY,80
Seagate Technology LLC,Scotts Valley,CA,60
Sears Holdings Corp.,Hoffman Estates,IL,100
Sedgwick Detert Moran & Arnold LLP,San Francisco,CA,100
Selective Insurance Group,Branchville,NJ,85
Sempra Energy,San Diego,CA,85
Severn Trent Services Inc.,Fort Washington DC,PA,80
Seyfarth Shaw LLP,Chicago,IL,65
Shearman & Sterling LLP,New York,NY,100
Shell Oil Co.,Houston,TX,85
Sheppard Mullin Mullin Richter & Hampton LLP,Los Angeles,CA,95
Shook Hardy & Bacon LLP,Kansas City,MO,100
Sidley Austin LLP,Chicago,IL,100
SIRIUS XM Radio Inc.,New York,NY,80
Skadden Arps Slate Meagher & Flom LLP,New York,NY,100
SLM Corp. (Sallie Mae),Reston,VA,60
Sodexo Inc.,Gaithersburg,MD,80
Software House International,Somerset,NJ,40
Sonnenschein Nath & Rosenthal LLP,Chicago,IL,100
Southern California Edison Co.,Rosemead,CA,100
Southern Co.,Atlanta,GA,48
Southwest Airlines Co.,Dallas,TX,95
Spectra Energy Corp.,Houston,TX,80
Sprint Nextel Corp.,Overland Park,KS,100
Squire Sanders & Dempsey LLP,Cleveland,OH,100
SRA International Inc.,Fairfax,VA,75
Staples Inc.,Framingham,MA,100
Starbucks Corp.,Seattle,WA,100
Starcom MediaVest Group,Chicago,IL,100
Starwood Hotels & Resorts Worldwide,White Plains,NY,100
State Farm Group,Bloomington,IL,30
State Street Corp.,Boston,MA,100
Steelcase Inc.,Grand Rapids,MI,60
Steptoe & Johnson LLP,Washington DC,DC,85
Stinson Morrison Hecker LLP,Kansas City,MO,100
Stoel Rives LLP,Portland,OR,100
Subaru of America Inc.,Cherry Hill,NJ,100
Sullivan & Cromwell LLP,New York,NY,100
Sun Life Financial Inc. (U.S.),Wellesley Hills,MA,100
Sun Microsystems Inc.,Santa Clara,CA,100
SunTrust Banks Inc.,Atlanta,GA,100
Supervalu Inc.,Eden Prairie,MN,100
Sutherland Asbill & Brennan LLP,Atlanta,GA,100
Symantec Corp.,Mountain View,CA,100
T-Mobile USA Inc.,Bellevue,WA,50
Target Corp.,Minneapolis,MN,100
TD Bank N.A.,Wilmington,DE,100
Teachers Insurance and Annuity Association - College Retirement Equities Fund (TIAA-CREF),New York,NY,100
Tech Data Corp.,Clearwater,FL,100
Tenet Healthcare,Dallas,TX,40
Texas Instruments Inc.,Dallas,TX,100
Thompson Coburn LLP,St. Louis,MO,100
Thomson Reuters,New York,NY,100
Tiffany & Co.,New York,NY,73
Time Warner Inc.,New York,NY,100
TJX Companies Inc. The,Framingham,MA,100
Toyota Financial Services Corp.,Torrance,CA,100
Toyota Motor Sales USA Inc.,Torrance,CA,100
Toys 'R' Us Inc.,Wayne,NJ,70
Travel Impressions Ltd.,Farmingdale,NY,88
Travelers Companies Inc. The,St. Paul,MN,50
Travelport Ltd.,Parsippany,NJ,100
Troutman Sanders LLP,Atlanta,GA,100
U.S. Bancorp,Minneapolis,MN,100
U.S. Foodservice Inc.,Rosemont,IL,58
UAL Corp. (United Airlines),Chicago,IL,100
UBS AG,Stamford,CT,100
Unilever,Englewood Cliffs,NJ,100
Union Pacific Corp.,Omaha,NE,43
Unisys Corp.,Blue Bell,PA,70
United Business Media LLC,Manhasset,NY,100
United Parcel Service Inc. (UPS),Atlanta,GA,100
United Technologies Corp.,Hartford,CT,100
UnitedHealth Group Inc.,Minnetonka,MN,100
Unum Group,Chattanooga,TN,88
US Airways Group Inc.,Tempe,AZ,100
Verizon Communications Inc.,New York,NY,70
Vertis Inc.,Baltimore,MD,30
Viacom Inc.,New York,NY,100
Vinson & Elkins LLP,Houston,TX,100
Virgin America,Burlingame,CA,80
Visa,San Francisco,CA,100
Vision Service Plan,Rancho Cordova,CA,65
Visteon Corp.,Van Buren Township,MI,40
Volkswagen of America Inc.,Herndon,VA,100
Vorys Sater Seymour & Pease LLP,Columbus,OH,80
Wachtell Lipton Rosen & Katz LLP,New York,NY,100
Walgreen Co.,Deerfield,IL,100
Wal-Mart Stores Inc.,Bentonville,AR,40
Walt Disney Co.,Burbank,CA,100
Waste Management Inc.,Houston,TX,80
Weil Gotshal & Manges LLP,New York,NY,100
WellPoint Inc.,Indianapolis,IN,95
Wells Fargo & Co.,San Francisco,CA,100
Weyerhaeuser Co.,Federal Way,WA,70
Whirlpool Corp.,Benton Harbor,MI,100
White & Case LLP,New York,NY,100
Whole Foods Market Inc.,Austin,TX,85
Wildman Harrold Allen & Dixon LLP,Chicago,IL,80
Williams Companies Inc.,Tulsa,OK,80
Willkie Farr & Gallagher LLP,New York,NY,100
Wilmer Cutler Pickering Hale & Dorr LLP,Washington DC,DC,100
Wilson Sonsini Goodrich & Rosati PC,Palo Alto,CA,100
Winston & Strawn LLP,Chicago,IL,100
Wisconsin Energy Corp.,Milwaukee,WI,55
Womble Carlyle Sandridge & Rice PLLC,Winston-Salem,NC,65
WPP Group USA,New York,NY,93
Wyeth,Madison,NJ,80
Wyndham Worldwide Corp.,Parsippany,NJ,95
Wynn Resorts Ltd.,Las Vegas,NV,100
Xcel Energy Inc.,Minneapolis,MN,95
Xerox Corp.,Norwalk,CT,100
Yahoo! Inc.,Sunnyvale,CA,100
YRC Worldwide Inc.,Overland Park,KS,30
Yum! Brands Inc.,Louisville,KY,65
Zurich North America,Schaumburg,IL,65
