Employer,City,State,CEI Rating
Working Assets Funding Service,San Francisco,CA,71
Agouron,La Jolla,CA,57
Allegheny Energy,Hagerstown,MD,57
Arhaus,Columbus,OH,57
Avon Products,New York,NY,57
Barnes & Noble,New York,NY,57
Baxter International,Deerfield,IL,57
Cinergy Corp.,Cincinnati,OH,57
Cisco Systems,San Jose,CA,57
Colgate-Palmolive,New York,NY,57
Compass Group North America,Charlotte,NC,57
Continental,Houston,TX,57
Digitaria Interactive Inc.,San Diego,CA,57
Donna Karan,New York,NY,57
DPR Construction,Redwood City,CA,57
Du Pont (E. I. du Pont de Nemours),Wilmington,DE,57
Dun & Bradstreet,New York,NY,57
Electronic Data Systems Corp.,Plano,TX,57
Ernst and Young,New York,NY,57
Estee Lauder Companies,New York,NY,57
Federated Department Stores,Cincinnati,OH,57
Gap Inc.,San Francisco,CA,57
General Dynamics Corp.,Falls Church,VA,57
Health Net Woodland,Hills,CA,57
Home Depot,Atlanta,GA,57
Kimberly-Clark,Dallas,TX,57
Knight-Ridder Newspapers Inc.,San Jose,CA,57
L.L. Bean Inc.,Freeport,ME,57
Liz Claiborne Inc.,New York,NY,57
Marimba Inc.,Mountain View,CA,57
MassMutual Life,Springfield,MA,57
Miller Brewing Co.,Milwaukee,WI,57
3M Co.,St. Paul,MN,57
Nextel Communications,Reston,VA,57
Northrop Grumman Corp.,Los Angeles,CA,57
Pharmacia Corp.,Peapack,NJ,57
Philip Morris,New York,NY,57
Pitney Bowes,Stamford,CT,57
PPG Industries,Pittsburgh,PA,57
Principal Financial Group,Des Moines,IA,57
Quaker Oats Co.,Chicago,IL,57
Reuters America Holdings Inc.,New York,NY,57
Software House International,Somerset,NJ,57
SunTrust Banks Inc.,Atlanta,GA,57
Tech Data Corp.,Clearwater,FL,57
The Gallup Organization,Princeton,NJ,57
The Middleware Co.,Austin,TX,57
The Progressive Corp.,Mayfield Village,OH,57
Times Mirror Co.,Los Angeles,CA,57
University Hospitals of Cleveland,Cleveland,OH,57
Visa International,Foster City,CA,57
Whole Foods Market Inc.,Austin,TX,57
WPP Group USA,New York,NY,57
Abercrombie & Fitch Co.,New Albany,OH,43
American President Lines,Oakland,CA,43
Amgen Inc.,Thousand Oaks,CA,43
Anheuser-Busch,St. Louis,MO,43
Anthem,Indianapolis,IN,43
Avnet Inc.,Great Neck,NY,43
Baltimore Gas & Electric Co.,Baltimore,MD,43
Bridgestone/Firestone Inc.,Nashville,TN,43
Cambridge Technology Group,Cambridge,MA,43
Campbell Soup Co.,Camden,NJ,43
Carlson Companies Inc.,Minneapolis,MN,43
Celestial Seasonings,Boulder,CO,43
Cendant Corp.,New York,NY,43
Cigna,Philadelphia,PA,43
Costco Wholesale,Issaquah,WA,43
Dana Corp.,Toledo,OH,43
Dow Jones,New York,NY,43
EMC Corp.,Hopkinton,MA,43
Gateway Inc.,North Sioux City,SD,43
General Electric,Fairfield,CT,43
Harvard Pilgrim Inc.,Quincy,MA,43
Hilton Hotels,Beverly Hills,CA,43
"Howard & Howard Attorneys, PC",Bloomfield Hills,MI,43
Humana Inc.,Louisville,KY,43
Instinet Group Inc.,New York,NY,43
True North Communications Inc.,Chicago,IL,43
J.C. Penney Corp. Inc.,Plano,TX,43
Johnson & Johnson,New Brunswick,NJ,43
Kmart,Troy,MI,43
Latrobe Brewing Co.,Latrobe,PA,43
Lehman Brothers Holdings,New York,NY,43
Lexmark International Inc.,Lexington,KY,43
Marriott International,Bethesda,MD,43
Marsh & McLennan,New York,NY,43
Mattel Inc.,El Segundo,CA,43
McDonald's Corp.,Oakbrook,IL,43
McGraw-Hill,New York,NY,43
Mellon Financial Corp.,Pittsburgh,PA,43
Morgan Stanley Dean Witter & Co.,New York,NY,43
Ortho-Neutrogena,Los Angeles,CA,43
Northern Telecom Inc.,Nashville,TN,43
NW Ayer & Partners Inc.,New York,NY,43
Office Depot,Delray Beach,FL,43
Omnicom Group,New York,NY,43
Owens Corning,Toledo,OH,43
PacifiCare Health Systems,Santa Ana,CA,43
Pacificorp,Portland,OR,43
Pennzoil-Quaker State Co.,Houston,TX,43
Rockwell Collins - Passenger Systems,Pomona,CA,43
Safeway,Oakland,CA,43
SAP America,Newton Square,PA,43
Sara Lee Corp.,Chicago,IL,43
Schering-Plough Corp.,Madison,NJ,43
Scudder Kemper Investments,New York,NY,43
Seagate Technology Inc.,Scotts Valley,CA,43
"Sears, Roebuck and Co.",Chicago,IL,43
Southwest,Dallas,TX,43
State Farm Group,Bloomington,IL,43
The Williams Companies Inc.,Tulsa,OK,43
Toys R Us,Framingham,MA,43
UnumProvident Corp.,Portland,ME,43
Whirlpool Corp.,Benton Harbor,MI,43
A.G. Edwards Inc.,St. Louis,MO,29
Advanced Digital Information Corp.,Redmond,WA,29
AIG (American International Group),New York,NY,29
Albertson's Inc.,Boise,ID,29
Applied Materials & Engineering Inc.,San Francisco,CA,29
Archer Daniels Midland Co.,Decatur,IL,29
Automatic Data Processing Inc.,Roseland,NJ,29
Baldor Electric Co.,Fort Smith,AR,29
Bank of New York Co.,New York,NY,29
Bayer Corp.,Pittsburgh,PA,29
Bethlehem Steel,Bethlehem,PA,29
Circuit City Stores Inc.,Richmond,VA,29
Coca-Cola Enterprises,Atlanta,GA,29
Comark Inc.,Bloomingdale,IL,29
Dole Food Co. Inc.,Westlake Village,CA,29
Eli Lilly & Co.,Indianapolis,IN,29
Franklin Templeton Investments,San Mateo,CA,29
Genuine Parts Co.,Atlanta,GA,29
H. E. Butt Grocery,San Antonio,TX,29
H. J. Heinz Co.,Pittsburgh,PA,29
Hallmark Cards,Kansas City,MO,29
Hannaford Brothers,Scarborough,ME,29
Hasbro Inc.,Pawtucket,RI,29
Hormel Foods,Austin,MN,29
Illinois Tool Works Inc.,Glenview,IL,29
International Paper,Purchase,NY,29
Lear Corp.,Southfield,MI,29
Maytag Corp.,North Newton,IA,29
MBNA Corp.,Wilmington,DE,29
Morningstar Inc.,Chicago,IL,29
Nestle Purina PetCare Co.,St. Louis,MO,29
New York Life Co.,New York,NY,29
Newell Rubbermaid Inc.,Freeport,IL,29
PepsiCo Inc.,Purchase,NY,29
Quantum,Milpitas,CA,29
R.R. Donnelley & Sons,Chicago,IL,29
Radioshack,Fort Worth,TX,29
Rite Aid Corp.,Camp Hill,PA,29
Rohm & Haas,Philadelphia,PA,29
Sprint Corp.,Westwood,KS,29
Staples Inc.,Westborough,MA,29
The Kroger Co.,Cincinnati,OH,29
The May Department Stores Co.,St. Louis,MO,29
TIAA-CREF,New York,NY,29
United Parcel Service (UPS),Atlanta,GA,29
Volkswagen of America Inc.,Auburn Hills,MI,29
WorldCom Inc.,Clinton,MS,29
Wyeth (formerly American Home Products),Madison,NJ,29
Dominio's Inc.,Ann Arbor,MI,14
Exxon Mobil Corp.,Irving,TX,14
FedEx Corp.,Memphis,TN,14
MeadWestvaco Corp.,Dayton,OH,14
Meijer Inc.,Grand Rapids,MI,14
Perot Systems Corp.,Dallas,TX,14
Shaw Industries Inc.,Dalton,GA,14
Wal-Mart Stores Inc.,Bentonville,AR,14
CBRL Group Inc. (Cracker Barrel restaurants),Lebanon,TN,0
Emerson Electric Co.,St. Louis,MO,0
Lockheed Martin Corp.,Bethesda,MD,0
