Employer,City,State,CEI Rating
E.I. du Pont de Nemours and Co. (DuPont),Wilmington,DE,100
EarthLink Inc.,Atlanta,GA,40
Eastern Bank Corp.,Boston,MA,100
Eastman Chemical Co.,Kingsport,TN,85
Eastman Kodak Co.,Rochester,NY,100
Eaton Corp.,Cleveland,OH,100
eBay Inc.,San Jose,CA,100
Ecolab Inc.,St. Paul,MN,100
Edison International,Rosemead,CA,100
Electronic Arts Inc.,Redwood City,CA,100
Eli Lilly & Co.,Indianapolis,IN,100
EMC Corp.,Hopkinton,MA,100
EMCOR Group Inc.,Norwalk,CT,20
Emerson Electric Co.,St. Louis,MO,20
Emmis Communications Corporation,Indianapolis,IN,90
Energy Future Holdings Corp.,Dallas,TX,20
Energy Transfer Partners LP,Dallas,TX,20
Entergy Corp.,New Orleans,LA,85
Enterprise Holdings Inc.,St. Louis,MO,100
Enterprise Products Partners LP,Houston,TX,70
EOG Resources,Houston,TX,15
Epstein Becker & Green PC,New York,NY,90
Erie Insurance Group,Erie,PA,100
Ernst & Young LLP,New York,NY,100
Essendant Inc.,Deerfield,IL,90
Estée Lauder Companies Inc.,The New York,NY,100
Eventbrite Inc.,San Francisco,CA,85
Excellus Health Plan Inc.,Rochester,NY,100
Exelis,McLean,VA,100
Exelon Corp.,Chicago,IL,100
Expedia Inc.,Bellevue,WA,100
Expeditors International of Washington DC Inc.,Seattle,WA,70
Express Scripts Inc.,St. Louis,MO,40
Exxon Mobil Corp.,Irving,TX,85
Facebook Inc.,Menlo Park,CA,100
FactSet Research Systems Inc.,Norwalk,CT,100
Faegre Baker Daniels,Chicago,IL,100
Family Dollar Stores,Matthews,NC,15
FCA US LLC,Auburn Hills,MI,95
Federal Home Loan Mortgage Corp. (Freddie Mac),McLean,VA,100
Federal National Mortgage Association (Fannie Mae),Washington DC,DC,100
Federal Reserve Bank of Atlanta,Atlanta,GA,90
Federal Reserve Bank of Boston,Boston,MA,90
Federal Reserve Bank of Chicago,Chicago,IL,90
Federal Reserve Bank of Cleveland,Cleveland,OH,90
Federal Reserve Bank of New York,New York,NY,90
Federal Reserve Bank of Richmond,Richmond,VA,90
FedEx Corp.,Memphis,TN,95
Fenwick & West LLP,Mountain View,CA,100
Fidelity National Financial Corp.,Jacksonville,FL,90
Fidelity National Information Services Inc.,Jacksonville,FL,100
Fifth & Pacific Companies Inc.,New York,NY,90
Fifth Third Bancorp,Cincinnati,OH,100
Financial Industry Regulatory Authority Inc.,Washington DC,DC,85
"Finnegan Henderson Farabow	 Garrett & Dunner LLP",Washington DC,DC,100
First American Financial Corp.,Santa Ana,CA,55
First Data Corp.,Atlanta,GA,90
First Horizon National Corp.,Memphis,TN,85
FirstEnergy Corp.,Akron,OH,10
Fish & Richardson PC,Boston,MA,100
Fleishman-Hillard Inc.,St. Louis,MO,90
Fluor Corp.,Irving,TX,15
FMC Technologies Inc.,Houston,TX,70
Foley & Lardner LLP,Milwaukee,WI,100
Foley Hoag LLP,Boston,MA,100
Foot Locker Inc.,New York,NY,100
Ford Motor Co.,Dearborn,MI,95
Fossil Inc.,Richardson,TX,60
Franklin Resources Inc.,San Mateo,CA,100
Freeport-McMoRan Copper & Gold Inc.,Phoenix,AZ,30
Freescale Semiconductor Inc.,Austin,TX,75
Fried Frank Harris Shriver & Jacobson LLP,New York,NY,100
Frost Brown Todd LLC,Cincinnati,OH,90
Galloway Johnson Tompkins Burr & Smith PLC,New Orleans,LA,90
GameStop Corp.,Grapevine,TX,50
Gap Inc.,San Francisco,CA,100
Gastronomy Inc.,Salt Lake City,UT,50
Genentech Inc.,South San Francisco,CA,95
General Cable Corp.,Highland Heights,KY,10
General Dynamics Corp.,Falls Church,VA,100
General Electric Co.,Fairfield,CT,90
General Mills Inc.,Minneapolis,MN,100
General Motors Co.,Detroit,MI,90
Genuine Parts Co.,Atlanta,GA,20
Genworth Financial Inc.,Richmond,VA,85
Giant Eagle Inc.,Pittsburgh,PA,100
Gibson Dunn & Crutcher LLP,Los Angeles,CA,100
Gilead Sciences Inc.,Foster City,CA,95
GlaxoSmithKline LLC,Research Triangle Park,NC,90
Global Partners,Waltham,MA,10
Goldman Sachs Group Inc.,The New York,NY,100
Goodwin Procter LLP,Boston,MA,100
Goodyear Tire & Rubber Co.,Akron,OH,80
Google Inc.,Mountain View,CA,100
Gordon & Rees LLP,San Francisco,CA,90
Goulston & Storrs,Boston,MA,100
Grant Thornton LLP,Chicago,IL,85
Graybar Electric Company Inc.,St. Louis,MO,20
Greenberg Traurig LLP,New York,NY,100
Group 1 Automotive,Houston,TX,35
Group Health Cooperative,Seattle,WA,95
Group Health Permanente,Seattle,WA,100
Groupon Inc.,Chicago,IL,75
Guardian Life Insurance Co. of America,The New York,NY,75
H&M Hennes & Mauritz AB,North Arlington,NJ,70
H&R Block Inc.,Kansas City,MO,40
H.E. Butt Grocery Co.,San Antonio,TX,75
H.J. Heinz Co.,Pittsburgh,PA,70
Hachette Book Group,New York,NY,70
Hain Celestial Group Inc.,Lake Success,NY,40
Halliburton Co.,Houston,TX,30
Hallmark Cards Inc.,Kansas City,MO,100
Hanesbrands Inc.,Winston-Salem,NC,85
Hanover Direct Inc.,Weehawken,NJ,40
Hanover Insurance Group Inc.,Worcester,MA,90
Harbinger Group,New York,NY,10
Harley-Davidson Inc.,Milwaukee,WI,55
Harris Corp.,Melbourne,FL,100
Harris Interactive Inc.,New York,NY,60
Harry & David Holdings Inc.,Medford,OR,10
Hartford Financial Services Group Inc.,The Hartford,CT,100
Harvard Pilgrim Health Care Inc.,Wellesley,MA,100
Hasbro Inc.,Pawtucket,RI,90
Hawaiian Airlines Inc.,Honolulu,HI,60
Haynes and Boone LLP,Dallas,TX,100
HCA - Hospital Corporation of America,Nashville,TN,90
HD Supply,Atlanta,GA,55
Health Care Service Corp.,Chicago,IL,95
Health Net Inc.,Woodland Hills,CA,90
Henry Schein,Melville,NY,100
HERE North America LLC,Chicago,IL,90
Herman Miller Inc.,Zeeland,MI,100
Herrick Feinstein LLP,New York,NY,100
Hershey Co.,The Hershey,PA,100
Hertz Global Holdings Inc.,Park Ridge,NJ,90
Hess Corp.,New York,NY,65
Hewlett-Packard Co.,Palo Alto,CA,100
Hilton Worldwide Inc.,McLean,VA,100
Hinshaw & Culbertson LLP,Chicago,IL,85
Hogan Lovells US LLP,Washington DC,DC,100
Holland & Hart LLP,Denver,CO,55
Holland & Knight LLP,Tampa,FL,100
HollyFrontier Corp.,Dallas,TX,10
Holme Roberts & Owen LLP,Denver,CO,35
Home Depot Inc.,The Atlanta,GA,85
HomeAway Inc.,Austin,TX,55
Honda North America Inc.,Marysville,OH,50
Honeywell International Inc.,Morris Township,NJ,50
Horizon Healthcare Services Inc.,Newark,NJ,85
Hormel Foods Corp.,Austin,MN,65
Hospira Inc.,Lake Forest,IL,65
Host Hotels & Resorts Inc.,Bethesda,MD,80
Houghton Mifflin Harcourt Publishing Co.,Boston,MA,85
Howard & Howard Attorneys PLLC,Kalamazoo,MI,85
Howrey LLP,Washington DC,DC,95
HSBC USA,New York,NY,100
HSN Inc.,St. Petersburg,FL,95
Hughes Hubbard & Reed LLP,New York,NY,100
Humana Inc.,Louisville,KY,100
Huntington Bancshares Inc.,Columbus,OH,100
Huntington Ingalls Industries,Newport News,VA,10
Hunton & Williams LLP,Washington DC,DC,100
Huntsman Corp.,Salt Lake City,UT,35
Huron Consulting Group Inc.,Chicago,IL,100
Husch Blackwell LLP,St. Louis,MO,90
Hyatt Hotels Corp.,Chicago,IL,100
Hyundai Motor America,Fountain Valley,CA,30
IAC/InterActiveCorp,New York,NY,75
Icahn Enterprises LP,New York,NY,75
iHeartMedia,San Antonio,TX,95
IKEA Holding US Inc.,Conshohocken,PA,90
Illinois Tool Works Inc.,Glenview,IL,85
Imation Corp.,Oakdale,MN,15
Infosys Limited,Plano,TX,75
Ingram Industries Inc.,Nashville,TN,70
Ingersoll-Rand Company,Davidson,NC,90
Ingram Micro,Santa Ana,CA,80
Ingredion Inc.,Westchester,IL,65
Insight Enterprises Inc.,Tempe,AZ,60
Integrys Energy Group Inc.,Chicago,IL,75
Intel Corp.,Santa Clara,CA,100
InterContinental Hotels Group Americas,Atlanta,GA,90
International Business Machines Corp. (IBM),Armonk,NY,100
International Paper Co.,Memphis,TN,95
Interpublic Group of Companies Inc.,The New York,NY,100
INTL FCStone Inc.,New York,NY,10
Intuit Inc.,Mountain View,CA,100
Invesco Ltd.,Atlanta,GA,65
ITT Corp.,White Plains,NY,10
J.B. Hunt Transport Services Inc.,Lowell,AR,30
J.M. Smucker Co.,The Orrville,OH,75
J.C. Penney Co. Inc.,Plano,TX,90
Jabil Circuit Inc.,St. Petersburg,FL,10
Jackson Walker LLP,Dallas,TX,90
Jacobs Engineering Group Inc.,Pasadena,CA,35
Jarden Corp.,Boca Raton,FL,90
Jenner & Block LLP,Chicago,IL,100
JetBlue Airways Corp.,Long Island City,NY,100
JLL,Chicago,IL,100
John Hancock Financial Services Inc.,Boston,MA,100
Johnson & Johnson,New Brunswick,NJ,100
Johnson Controls Inc.,Milwaukee,WI,95
Jones Financial Companies LLLP,Des Peres,MO,10
Jones Group,The New York,NY,50
Joy Global Inc.,Milwaukee,WI,100
JPMorgan Chase & Co.,New York,NY,100
K&L Gates LLP,Pittsburgh,PA,100
Kaiser Permanente,Oakland,CA,100
Katten Muchin Rosenman LLP,Chicago,IL,100
Kaye Scholer LLP,New York,NY,100
KB Home,Los Angeles,CA,35
KBR Inc.,Houston,TX,20
Keane Inc.,Boston,MA,10
Kelley Drye & Warren LLP,New York,NY,100
Kellogg Co.,Battle Creek,MI,95
Kelly Services Inc.,Troy,MI,85
Kenneth Cole Productions Inc.,New York,NY,90
Kenyon & Kenyon,New York,NY,100
Keurig Green Mountain,Waterbury,VT,85
KeyCorp,Cleveland,OH,100
Kilpatrick Townsend & Stockton LLP,Atlanta,GA,100
Kimberly-Clark Corp.,Irving,TX,90
Kimpton Hotel & Restaurant Group Inc.,San Francisco,CA,100
Kinder Morgan Inc.,Houston,TX,20
Kindred Healthcare Inc.,Louisville,KY,70
King & Spalding LLP,Atlanta,GA,100
Kirkland & Ellis LLP,Chicago,IL,100
KKR & Co. LLP,New York,NY,100
KLA-Tencor Corp.,Milpitas,CA,85
Kohl's Corp.,Menomonee Falls,WI,90
KPMG LLP,New York,NY,100
Kraft Foods Group Inc.,Northfield,IL,100
Kramer Levin Naftalis & Frankel LLP,New York,NY,100
Kroger Co.,The Cincinnati,OH,95
Kutak Rock LLP,Omaha,NE,95
L Brands Inc.,Columbus,OH,95
L.L. Bean Inc.,Freeport,ME,65
L-3 Communications Holdings,New York,NY,20
Laboratory Corporation of America Holdings,Burlington,NC,85
Laclede Group Inc.,The St. Louis,MO,80
Land O'Lakes Inc.,Arden Hills,MN,85
Lane Powell PC,Seattle,WA,85
Las Vegas Sands Corp.,Las Vegas,NV,85
Latham & Watkins LLP,New York,NY,100
Lear Corp.,Southfield,MI,90
LeClairRyan,Richmond,VA,65
Leidos Holdings,McLean,VA,70
Lend Lease Americas Inc.,New York,NY,75
Lennar Corp.,Miami,FL,20
Leo Burnett Company Inc.,Chicago,IL,100
Leucadia National Corporation,New York,NY,20
Level 3 Communications Inc.,Broomfield,CO,100
Levi Strauss & Co.,San Francisco,CA,100
LexisNexis Group,Miamisburg,OH,85
Lexmark International Inc.,Lexington,KY,100
Liberty Interactive Corp.,Englewood,CO,80
Liberty Mutual Group,Boston,MA,100
Lincoln National Corp.,Radnor,PA,85
Lindquist & Vennum LLP,Minneapolis,MN,100
Littler Mendelson PC,San Francisco,CA,100
Live Nation Inc.,Beverly Hills,CA,75
LKQ Corp.,Chicago,IL,90
Locke Lord LLP,Dallas,TX,100
Lockheed Martin Corp.,Bethesda,MD,85
Loeb & Loeb LLP,Los Angeles,CA,100
Loews Corp.,New York,NY,55
L'Oréal USA Inc.,New York,NY,100
Lowe's Companies Inc.,Mooresville,NC,20
LPL Financial Holdings Inc.,Boston,MA,95
Lubrizol Corp.,Wickliffe,OH,90
Luce Forward Hamilton & Scripps LLP,San Diego,CA,45
M&T Bank Corp.,Buffalo,NY,95
Macy's Inc.,Cincinnati,OH,100
Manatt Phelps & Phillips LLP,Los Angeles,CA,90
ManpowerGroup,Milwaukee,WI,100
Marathon Oil Corp.,Houston,TX,85
Marathon Petroleum Corp.,Findlay,OH,55
Marriott International Inc.,Bethesda,MD,100
Mars Inc.,Mt. Olive,NJ,85
Marsh & McLennan Companies Inc.,New York,NY,100
Masco Corp.,Taylor,MI,95
Massachusetts Mutual Life Insurance Co.,Springfield,MA,100
MasterCard Inc.,Purchase,NY,100
Mattel Inc.,El Segundo,CA,100
Mayer Brown LLP,Chicago,IL,100
McAfee Inc.,Santa Clara,CA,85
McCarter & English LLP,Newark,NJ,85
McCormick & Company Inc.,Sparks,MD,55
McDermott Will & Emery LLP,Chicago,IL,100
McDonald's Corp.,Oak Brook,IL,100
McGraw Hill Financial,New York,NY,100
McGuireWoods LLP,Richmond,VA,85
McKenna Long & Aldridge LLP,Washington DC,DC,80
McKesson Corp.,San Francisco,CA,85
McKinsey & Co. Inc.,New York,NY,100
MeadWestvaco Corp.,Richmond,VA,85
Medtronic PLC,Minneapolis,MN,85
Meijer Inc.,Grand Rapids,MI,40
Merck & Co. Inc.,Kenilworth,NJ,100
MetLife Inc.,New York,NY,100
MGM Resorts International,Las Vegas,NV,100
Michael Best & Friedrich LLP,Milwaukee,WI,85
Micron Technology Inc.,Boise,ID,60
Microsoft Corp.,Redmond,WA,100
Milbank  Tweed Hadley & McCloy LLP,New York,NY,100
MillerCoors LLC,Chicago,IL,85
