Employer,City,State,CEI Rating
Dillard's Inc.,Little Rock,AR,20
Discover Financial Services,Riverwoods,IL,100
Discovery Communications Inc.,Silver Spring,MD,20
DISH Network Corp.,Englewood,CO,10
DLA Piper,Baltimore,MD,100
Dole Food Co. Inc.,Westlake Village,CA,95
Dollar General Corp.,Goodlettsville,TN,90
Dollar Tree Stores Inc.,Chesapeake,VA,90
Dominion Energy,Richmond,VA,100
Domino's Pizza Inc.,Ann Arbor,MI,95
Dorsey & Whitney LLP,Minneapolis,MN,100
Dover Corp.,Downers Grove,IL,100
Dow Chemical Co. The,Midland,MI,100
DR Horton Inc.,Fort Worth,TX,95
Drinker Biddle & Reath LLP,Philadelphia,PA,100
Dropbox Inc.,San Francisco,CA,100
DSW,Columbus,OH,100
DTE Energy Co.,Detroit,MI,85
Duane Morris LLP,Philadelphia,PA,85
Duke Energy Corp.,Charlotte,NC,100
Dun & Bradstreet Corp. The,Short Hills,NJ,100
Dunkin' Brands Group Inc.,Canton,MA,100
DXC Technology,McLean,VA,100
Dykema Gossett PLLC,Detroit,MI,100
E&J Gallo Winery,Modesto,CA,100
E*TRADE Financial Corp.,New York,NY,100
E. I. du Pont de Nemours and Co. (DuPont),Wilmington,DE,100
EAB,Washington DC,DC,100
EarthLink Inc.,Atlanta,GA,35
Eastern Bank Corp.,Boston,MA,100
Eastman Chemical Co.,Kingsport,TN,90
Eastman Kodak Co.,Rochester,NY,90
Eaton Corp.,Cleveland,OH,100
eBay Inc.,San Jose,CA,100
Ecolab Inc.,St. Paul,MN,100
Edison International,Rosemead,CA,100
Edward Jones,St. Louis,MO,100
Electronic Arts Inc.,Redwood City,CA,100
Eli Lilly & Co.,Indianapolis,IN,100
EMCOR Group Inc.,Norwalk,CT,100
Emerson Electric Co.,St. Louis,MO,100
Emmis Communications Corporation,Indianapolis,IN,100
Enbridge,Houston,TX,70
Energy Transfer Equity L.P.,Dallas,TX,20
Entergy Corp.,New Orleans,LA,80
Enterprise Holdings Inc.,St. Louis,MO,100
Enterprise Products Partners LP,Houston,TX,20
EOG Resources,Houston,TX,20
Epstein Becker & Green PC,New York,NY,100
Erie Insurance Group,Erie,PA,80
Ernst & Young LLP,New York,NY,100
Essendant Inc.,Deerfield,IL,100
Estée Lauder Companies Inc. The,New York,NY,100
Esurance Inc.,San Francisco,CA,75
Ethan Allen Interiors Inc.,Danbury,CT,75
Eventbrite Inc.,San Francisco,CA,100
Eversheds Sutherland (US) LLP,Atlanta,GA,100
Eversource Energy,Springfield,MA,75
Excellus Health Plan Inc.,Rochester,NY,90
Exelon Corp.,Chicago,IL,100
Expedia Group,Bellevue,WA,100
Expeditors International of Washington DC Inc.,Seattle,WA,100
Experian Americas,Costa Mesa,CA,100
Express Scripts Holding Company,St. Louis,MO,100
Exxon Mobil Corp.,Irving,TX,85
Facebook Inc.,Menlo Park,CA,100
FactSet Research Systems Inc.,Norwalk,CT,100
Faegre Baker Daniels,Chicago,IL,100
Farmers Insurance Group,Woodland Hills,CA,100
FCA US LLC,Auburn Hills,MI,90
Federal Home Loan Mortgage Corp. (Freddie Mac),McLean,VA,100
Federal National Mortgage Association (Fannie Mae),Washington DC,DC,100
Federal Reserve Bank of Atlanta,Atlanta,GA,100
Federal Reserve Bank of Boston,Boston,MA,100
Federal Reserve Bank of Chicago,Chicago,IL,100
Federal Reserve Bank of Cleveland,Cleveland,OH,100
Federal Reserve Bank of Minneapolis,Minneapolis,MN,100
Federal Reserve Bank of New York,New York,NY,100
Federal Reserve Bank of Philadelphia,Philadelphia,PA,100
Federal Reserve Bank of Richmond,Richmond,VA,100
Federal Reserve Bank of San Francisco,San Francisco,CA,100
Federal Reserve Bank of St Louis,Saint Louis,MO,100
FedEx Corp.,Memphis,TN,100
Fenwick & West LLP,Mountain View,CA,100
Fidelity Investments,Boston,MA,90
Fidelity National Financial Corp.,Jacksonville,FL,20
Fidelity National Information Services Inc.,Jacksonville,FL,100
Fifth Third Bancorp,Cincinnati,OH,100
Financial Industry Regulatory Authority Inc.,Washington DC,DC,100
Finnegan Henderson Farabow Garrett & Dunner LLP,Washington DC,DC,100
First American Financial Corp.,Santa Ana,CA,100
First Data Corp.,Atlanta,GA,100
First Horizon National Corp.,Memphis,TN,75
FirstEnergy Corp.,Akron,OH,20
Fiserv Inc.,Brookfield,WI,100
Fish & Richardson PC,Boston,MA,100
Fleishman-Hillard Inc.,St. Louis,MO,100
Fluor Corp.,Irving,TX,100
Foley & Lardner LLP,Milwaukee,WI,100
Foley Hoag LLP,Boston,MA,100
Food Lion,Salisbury,NC,10
Foot Locker Inc.,New York,NY,20
Ford Motor Co.,Dearborn,MI,90
Fortive Corp.,Everett,WA,100
Fossil Inc.,Richardson,TX,80
Fox Corporation,New York,NY,100
Fox Rothschild LLP,Philadelphia,PA,100
Franklin Templeton Investments,San Mateo,CA,90
Fredrikson & Byron,Minneapolis,MN,100
Freeport-McMoRan Copper & Gold Inc.,Phoenix,AZ,20
Freescale Semiconductor Inc.,Austin,TX,50
Fried Frank Harris Shriver & Jacobson LLP,New York,NY,100
Frontier Communications,Stamford,CT,100
Frost Brown Todd LLC,Cincinnati,OH,100
Galloway Johnson Tompkins Burr & Smith PLC,New Orleans,LA,20
GameStop Corp.,Grapevine,TX,10
Gannett Co. Inc.,McLean,VA,100
Gap Inc.,San Francisco,CA,100
Gartner Inc.,Stamford,CT,100
Gastronogy Inc.,Salt Lake City,UT,60
GE Appliances,Louisville,KY,100
Genentech Inc.,South San Francisco,CA,100
General Dynamics Corp.,Falls Church,VA,75
General Electric Co.,Boston,MA,90
General Mills Inc.,Minneapolis,MN,100
General Motors Co.,Detroit,MI,100
Gensco Inc.,Nashville,TN,20
Genesis HealthCare Corp.,Kennett Square,PA,20
Genuine Parts Co.,Atlanta,GA,90
Genworth Financial Inc.,Richmond,VA,100
Giant Eagle Inc.,Pittsburgh,PA,60
GIANT Food Stores LLC,Carlisle,PA,100
Giant of Maryland LLC,Landover,MD,100
Gibson Dunn & Crutcher LLP,Los Angeles,CA,100
Gilead Sciences Inc.,Foster City,CA,100
GlaxoSmithKline LLC,Research Triangle Park,NC,100
Global Partners,Waltham,MA,20
Global Payments Inc.,Atlanta,GA,85
GODADDY Inc.,Scottsdale,AZ,100
Goldman Sachs Group Inc. The,New York,NY,100
Goodwin Procter LLP,Boston,MA,100
Goodyear Tire & Rubber Co.,Akron,OH,100
Google Inc.,Mountain View,CA,100
Gordon Rees Scully Mansukhani LLP,San Francisco,CA,90
Goulston & Storrs,Boston,MA,100
Graham Holdings,Arlington,VA,85
Grant Thornton LLP,Chicago,IL,100
Graybar Electric Company Inc.,St. Louis,MO,20
Great River Energy,Maple Grove,MN,85
Greenberg Traurig LLP,New York,NY,100
Group 1 Automotive,Houston,TX,25
Groupon Inc.,Chicago,IL,100
Guardian Life Insurance Co. of America The,New York,NY,100
Guess? Inc.,Los Angeles,CA,70
H&M Hennes & Mauritz AB,North Arlington,NJ,80
H&R Block Inc.,Kansas City,MO,100
H.E. Butt Grocery Co.,San Antonio,TX,75
Hachette Book Group,New York,NY,100
Hain Celestial Group Inc. The,Lake Success,NY,85
Halliburton Co.,Houston,TX,20
Hallmark Cards Inc.,Kansas City,MO,100
Hanesbrands Inc.,Winston-Salem,NC,75
Hannaford Supermarkets,Scarborough,ME,100
Hanover Insurance Group Inc. The,Worcester,MA,100
Harley-Davidson Inc.,Milwaukee,WI,90
Harman International Industries Inc.,Stamford,CT,80
Harris Corp.,Melbourne,FL,100
Hartford Financial Services Group Inc. The,Hartford,CT,100
Harvard Pilgrim Health Care Inc.,Wellesley,MA,100
Hasbro Inc.,Pawtucket,RI,85
Hawaiian Airlines,Honolulu,HI,85
Haynes and Boone LLP,Dallas,TX,100
HCA - Hospital Corporation of America,Nashville,TN,70
HD Supply,Atlanta,GA,20
Health Care Service Corp.,Chicago,IL,100
Henry Schein Inc.,Melville,NY,100
HERE North America LLC,Chicago,IL,90
Herman Miller Inc.,Zeeland,MI,100
Herbert Feinstein LLP,New York,NY,100
Hershey Co. The,Hershey,PA,100
Hertz Global Holdings Inc.,Estero,FL,100
Hess Corp.,New York,NY,65
Hewlett Packard Enterprise Co.,Palo Alto,CA,100
Highmark Inc.,Pittsburgh,PA,100
Hilti Inc.,Plano,TX,65
Hilton Inc.,McLean,VA,100
Hinshaw & Culbertson LLP,Chicago,IL,100
Hitachi Consulting Corp.,Dallas,TX,100
Hogan Lovells US LLP,Washington DC,DC,100
Holland & Hart LLP,Denver,CO,35
Holland & Knight LLP,Brandon,FL,100
HollyFrontier Corp.,Dallas,TX,20
Home Depot Inc. The,Atlanta,GA,90
Honda North America Inc.,Marysville,OH,75
Honeywell International Inc.,Morris Township,NJ,100
Horizon Healthcare Services Inc.,Newark,NJ,100
Hormel Foods Corp.,Austin,MN,95
Hortonworks Inc.,Santa Clara,CA,100
Host Hotels & Resorts Inc.,Bethesda,MD,90
Houghton Mifflin Harcourt Co.,Boston,MA,100
Howard & Howard Attorneys PLLC,Royal Oak,MI,100
HP Inc.,Palo Alto,CA,95
HRG Group,New York,NY,20
HSBC USA,New York,NY,100
HSN Inc.,St. Petersburg,FL,100
Hughes Hubbard & Reed LLP,New York,NY,90
Humana Inc.,Louisville,KY,100
Huntington Bancshares Inc.,Columbus,OH,100
Huntington Ingalls Industries,Newport News,VA,45
Hunton Andrews Kurth LLP,Washington DC,DC,95
Huntsman Corp.,The Woodlands,TX,20
Huron Consulting Group Inc.,Chicago,IL,100
Husch Blackwell LLP,St. Louis,MO,100
Hyatt Hotels Corp.,Chicago,IL,100
Hyundai Motor America,Fountain Valley,CA,100
IAC/InterActiveCorp.,New York,NY,100
IBM Corp.,Armonk,NY,100
Icahn Enterprises LP,New York,NY,0
Ice Miller LLP,Indianapolis,IN,100
IHeartMedia Inc.,San Antonio,TX,100
IHS Markit Ltd.,New York,NY,100
IKEA Holding US Inc.,Conshohocken,PA,100
Illinois Tool Works Inc.,Glenview,IL,30
Imation Corp.,Oakdale,MN,30
Indeed Inc.,Austin,TX,100
Infosys Limited Inc.,Plano,TX,50
Ingersoll-Rand Company,Davidson,NC,90
Ingram Micro,Irvine,CA,100
Ingredion Inc.,Westchester,IL,100
Insight Enterprises Inc.,Tempe,AZ,85
Instacart Inc.,San Francisco,CA,100
Intel Corp.,Santa Clara,CA,100
Intercontinental Exchange,Atlanta,GA,100
InterContinental Hotels Group Americas,Atlanta,GA,100
International Flavors & Fragrances,New York,NY,100
International Paper Co.,Memphis,TN,100
Interpublic Group of Companies Inc.,New York,NY,100
INTL FCStone Inc.,New York,NY,100
Intuit Inc.,Mountain View,CA,100
Invesco Ltd.,Atlanta,GA,45
Iron Mountain Inc.,Boston,MA,100
ITT Corp.,White Plains,NY,25
J. B. Hunt Transport Services Inc.,Lowell,AR,20
J. Crew Group Inc.,New York,NY,100
J. M. Smucker Co.,Orrville,OH,55
J.C. Penney Co. Inc.,Plano,TX,80
Jabil Circuit Inc.,St. Petersburg,FL,100
Jackson Walker LLP,Dallas,TX,75
Jacobs Engineering Group Inc.,Pasadena,CA,100
Jenner & Block LLP,Chicago,IL,100
JetBlue Airways Corp.,Long Island City,NY,100
JLL,Chicago,IL,100
John Hancock Financial Services Inc.,Boston,MA,100
John Wiley & Sons Inc.,Hoboken,NJ,85
Johnson & Johnson,New Brunswick,NJ,100
Johnson Controls Inc.,Milwaukee,WI,100
JPMorgan Chase & Co.,New York,NY,100
K&L Gates LLP,Pittsburgh,PA,100
Kaiser Permanente,Oakland,CA,100
Kate Spade & Company,New York,NY,100
Katten Muchin Rosenman LLP,Chicago,IL,100
KB Home,Los Angeles,CA,35
Kelley Drye & Warren LLP,New York,NY,100
Kellogg Co.,Battle Creek,MI,90
Kelly Services Inc.,Troy,MI,100
Kenneth Cole Productions Inc.,New York,NY,90
KeyBank,Cleveland,OH,100
Kilpatrick Townsend & Stockton LLP,Atlanta,GA,100
Kimberly-Clark Corp.,Irving,TX,90
Kimpton Hotel & Restaurant Group LLC,San Francisco,CA,100
Kinder Morgan Inc.,Houston,TX,70
Kindred Healthcare,Louisville,KY,70
King & Spalding LLP,Atlanta,GA,100
Kirkland & Ellis LLP,Chicago,IL,100
KKR & Co. LP,New York,NY,100
KLA-Tencor Corp.,Milpitas,CA,90
Kohler Co.,Kohler,WI,90
Kohl's Corp.,Menomonee Falls,WI,100
Komatsu Mining Corp.,Milwaukee,WI,100
Korn/Ferry International,Los Angeles,CA,100
KPMG LLP,New York,NY,100
Kraft Heinz Company The,Chicago,IL,100
Kramer Levin Naftalis & Frankel LLP,New York,NY,85
Kroger Co. The,Cincinnati,OH,100
Kutak Rock LLP,Omaha,NE,100
L Brands Inc.,Columbus,OH,100
L.L. Bean Inc.,Freeport,ME,90
L3 Communications Holdings,New York,NY,100
Laboratory Corporation of America Holdings,Burlington,NC,100
Laclede Group Inc. The,St. Louis,MO,90
Land O'Lakes Inc.,Arden Hills,MN,90
Lane Powell PC,Seattle,WA,85
Las Vegas Sands Corp.,Las Vegas,NV,20
Latham & Watkins LLP,New York,NY,100
Lathrop Gage LLP,Kansas City,MO,100
Lear Corp.,Southfield,MI,90
LeClairRyan,Richmond,VA,95
Legg Mason Inc.,Baltimore,MD,100
Leidos Holdings,Reston,VA,85
Lendlease Americas Inc.,New York,NY,100
Lennar Corp.,Miami,FL,20
LENOVO (UNITED STATES) INC.,Morrisville,NC,100
Leo Burnett Company Inc.,Chicago,IL,100
Leucadia National Corporation,New York,NY,100
Levi Strauss & Co.,San Francisco,CA,100
LexisNexis Group,New York,NY,80
Lexmark International Inc.,Lexington,KY,100
Liberty Global Inc.,Englewood,CO,15
