Employer,City,State,CEI Rating
Emmis Communications Corporation,Indianapolis,IN,20
Energy Future Holdings Corp.,Dallas,TX,20
Energy Transfer Equity L.P.,Dallas,TX,20
Entergy Corp.,New Orleans,LA,90
Enterprise Holdings Inc.,St. Louis,MO,95
Enterprise Products Partners L.P.,Houston,TX,20
EOG Resources,Houston,TX,20
Epstein Becker & Green PC,New York,NY,90
Erie Insurance Group,Erie,PA,100
Ernst & Young LLP,New York,NY,100
Essendant Inc.,Deerfield,IL,10
Est�e Lauder Companies Inc.  The,New York,NY,100
Esurance Inc.,San Francisco,CA,100
Eventbrite Inc.,San Francisco,CA,90
Eversheds Sutherland (US) LLP,Atlanta,GA,100
Eversource Energy,Springfield,MA,35
Excellus Health Plan Inc.,Rochester,NY,100
Exelon Corp.,Chicago,IL,100
Expedia Inc.,Bellevue,WA,100
Expeditors International of Washington DC Inc.,Seattle,WA,20
Express Scripts Holding Company,St. Louis,MO,100
Exxon Mobil Corp.,Irving,TX,95
Facebook Inc.,Menlo Park,CA,100
FactSet Research Systems Inc.,Norwalk,CT,100
Faegre Baker Daniels,Chicago,IL,100
Farmers Insurance Exchange,Woodland Hills,CA,90
FCA US LLC,Auburn Hills,MI,100
Federal Home Loan Mortgage Corp. (Freddie Mac),McLean,VA,100
Federal National Mortgage Association (Fannie Mae),Washington DC,DC,100
Federal Reserve Bank of Atlanta,Atlanta,GA,100
Federal Reserve Bank of Boston,Boston,MA,100
Federal Reserve Bank of Chicago,Chicago,IL,100
Federal Reserve Bank of Cleveland,Cleveland,OH,100
Federal Reserve Bank of New York,New York,NY,100
Federal Reserve Bank of Philadelphia,Philadelphia,PA,100
Federal Reserve Bank of Richmond,Richmond,VA,100
Federal Reserve Bank of San Francisco,San Francisco,CA,100
Federal Reserve Bank of St. Louis,Saint Louis,MO,100
FedEx Corp.,Memphis,TN,100
Fenwick & West LLP,Mountain View,CA,100
Fidelity National Financial Corp.,Jacksonville,FL,20
Fidelity National Information Services Inc.,Jacksonville,FL,100
Fifth Third Bancorp,Cincinnati,OH,100
Financial Industry Regulatory Authority Inc.,Washington DC,DC,100
"Finnegan Henderson Farabow	 Garrett & Dunner LLP",Washington DC,DC,100
First American Financial Corp.,Santa Ana,CA,100
First Data Corp.,Atlanta,GA,100
First Horizon National Corp.,Memphis,TN,85
FirstEnergy Corp.,Akron,OH,20
Fiserv Inc.,Brookfield,WI,100
Fish & Richardson PC,Boston,MA,95
Fleishman-Hillard Inc.,St. Louis,MO,100
Fluor Corp.,Irving,TX,80
FMC Technologies Inc.,Houston,TX,30
FMR Corp.,Boston,MA,100
Foley & Lardner LLP,Milwaukee,WI,100
Foley Hoag LLP,Boston,MA,100
Foot Locker Inc.,New York,NY,90
Ford Motor Co.,Dearborn,MI,100
Fortive Corp.,Everett,WA,100
Fossil Inc.,Richardson,TX,75
Fox Rothschild LLP,Philadelphia,PA,85
Franklin Resources Inc.,San Mateo,CA,100
Fredrikson & Byron,Minneapolis,MN,100
Freeport-McMoRan Copper & Gold Inc.,Phoenix,AZ,20
Freescale Semiconductor Inc.,Austin,TX,75
Fried Frank Harris Shriver & Jacobson LLP,New York,NY,100
Frost Brown Todd LLC,Cincinnati,OH,100
Galloway Johnson Tompkins Burr & Smith PLC,New Orleans,LA,100
GameStop Corp.,Grapevine,TX,100
Gannett Co. Inc.,McLean,VA,100
Gap Inc.,San Francisco,CA,100
Gartner Inc.,Stamford,CT,100
Gastronomy Inc.,Salt Lake City,UT,40
Genentech Inc.,South San Francisco,CA,100
General Dynamics Corp.,Falls Church,VA,90
General Electric Co.,Boston,MA,100
General Mills Inc.,Minneapolis,MN,100
General Motors Co.,Detroit,MI,100
Genesco Inc.,Nashville,TN,85
Genesis HealthCare Corp.,Kennett Square,PA,10
Genuine Parts Co.,Atlanta,GA,100
Genworth Financial Inc.,Richmond,VA,100
Giant Eagle Inc.,Pittsburgh,PA,85
Gibson Dunn & Crutcher LLP,Los Angeles,CA,100
Gilead Sciences Inc.,Foster City,CA,100
GlaxoSmithKline LLC,Research Triangle Park,NC,100
Global Partners,Waltham,MA,25
GODADDY Inc.,Scottsdale,AZ,90
Goldman Sachs Group Inc. The,New York,NY,100
Goodwin Procter LLP,Boston,MA,100
Goodyear Tire & Rubber Co.,Akron,OH,90
Google Inc.,Mountain View,CA,100
Gordon Rees Scully Mansukhani LLP,San Francisco,CA,100
Goulston & Storrs,Boston,MA,100
Graham Holdings,Arlington,VA,25
Grant Thornton LLP,Chicago,IL,90
Graybar Electric Company Inc.,St. Louis,MO,20
Greenberg Traurig LLP,New York,NY,100
Group 1 Automotive,Houston,TX,20
Group Health Cooperative,Seattle,WA,100
Groupon Inc.,Chicago,IL,100
Guardian Life Insurance Co. of America The,New York,NY,100
H&M Hennes & Mauritz AB,North Arlington,NJ,100
H&R Block Inc.,Kansas City,MO,100
H.E. Butt Grocery Co.,San Antonio,TX,90
Hachette Book Group,New York,NY,100
Hain Celestial Group Inc. The,Lake Success,NY,100
Halliburton Co.,Houston,TX,100
Hallmark Cards Inc.,Kansas City,MO,100
Hanesbrands Inc.,Winston-Salem,NC,90
Hanover Insurance Group Inc.,Worcester,MA,100
Harley-Davidson Inc.,Milwaukee,WI,100
Harman International Industries Inc.,Stamford,CT,95
Harris Corp.,Melbourne,FL,100
Hartford Financial Services Group Inc. The,Hartford,CT,100
Harvard Pilgrim Health Care Inc.,Wellesley,MA,100
Hasbro Inc.,Pawtucket,RI,100
Hawaiian Airlines Inc.,Honolulu,HI,85
Haynes and Boone LLP,Dallas,TX,95
HCA - Hospital Corporation of America,Nashville,TN,90
HD Supply,Atlanta,GA,20
Health Care Service Corp.,Chicago,IL,100
Health Net Inc.,Woodland Hills,CA,65
HealthSouth Corp.,Birmingham,AL,55
Henry Schein Inc.,Melville,NY,90
HERE North America LLC,Chicago,IL,100
Herman Miller Inc.,Zeeland,MI,100
Herrick Feinstein LLP,New York,NY,90
Hershey Co. The,Hershey,PA,90
Hertz Global Holdings Inc.,Estero,FL,95
Hess Corp.,New York,NY,65
Hewlett Packard Enterprise Co.,Palo Alto,CA,100
Highmark Inc.,Pittsburgh,PA,95
Hilton Inc.,McLean,VA,100
Hinshaw & Culbertson LLP,Chicago,IL,90
Hogan Lovells US LLP,Washington DC,DC,100
Holland & Hart LLP,Denver,CO,55
Holland & Knight LLP,Brandon,FL,100
HollyFrontier Corp.,Dallas,TX,20
Home Depot Inc. The,Atlanta,GA,100
Honda North America Inc.,Marysville,OH,85
Honeywell International Inc.,Morris Township,NJ,75
Horizon Healthcare Services Inc.,Newark,NJ,85
Hormel Foods Corp.,Austin,MN,85
Hortonworks Inc.,Santa Clara,CA,65
Host Hotels & Resorts Inc.,Bethesda,MD,75
Houghton Mifflin Harcourt Co.,Boston,MA,85
Howard & Howard Attorneys PLLC,Royal Oak,MI,75
HP Inc.,Palo Alto,CA,100
HRG Group,New York,NY,30
HSBC USA,New York,NY,100
HSN Inc.,St. Petersburg,FL,85
Hughes Hubbard & Reed LLP,New York,NY,100
Humana Inc.,Louisville,KY,100
Huntington Bancshares Inc.,Columbus,OH,100
Huntington Ingalls Industries,Newport News,VA,100
Hunton & Williams LLP,Washington DC,DC,95
Huntsman Corp.,The Woodlands,TX,70
Huron Consulting Group Inc.,Chicago,IL,100
Husch Blackwell LLP,St. Louis,MO,100
Hyatt Hotels Corp.,Chicago,IL,100
Hyundai Motor America,Fountain Valley,CA,70
IAC/InterActiveCorp,New York,NY,100
IBM Corp.,Armonk,NY,100
Icahn Enterprises LP,New York,NY,10
Ice Miller LLP,Indianapolis,IN,85
iHeartMedia Inc.,San Antonio,TX,95
IHS Markit Ltd.,New York,NY,90
IKEA Holding US Inc.,Conshohocken,PA,100
Illinois Tool Works Inc.,Glenview,IL,60
Imation Corp.,Oakdale,MN,60
Indeed Inc.,Austin,TX,100
Infosys Limited Inc.,Plano,TX,70
Ingersoll-Rand Company,Davidson,NC,100
Ingram Micro,Irvine,CA,85
Ingredion Inc.,Westchester,IL,45
Insight Enterprises Inc.,Tempe,AZ,75
Instacart Inc.,San Francisco,CA,95
Intel Corp.,Santa Clara,CA,100
InterContinental Hotels Group Americas,Atlanta,GA,100
International Paper Co.,Memphis,TN,45
Interpublic Group of Companies Inc.,New York,NY,100
INTL FCStone Inc.,New York,NY,60
Intuit Inc.,Mountain View,CA,100
Invesco Ltd.,Atlanta,GA,75
Iron Mountain Inc.,Boston,MA,100
ITT Corp.,White Plains,NY,45
J. B. Hunt Transport Services Inc.,Lowell,AR,20
J. M. Smucker Co.,Orrville,OH,90
J.C. Penney Co. Inc.,Plano,TX,100
Jabil Circuit Inc.,St. Petersburg,FL,20
Jackson Walker LLP,Dallas,TX,100
Jacobs Engineering Group Inc.,Pasadena,CA,100
Jenner & Block LLP,Chicago,IL,100
JetBlue Airways Corp.,Long Island City,NY,100
JLL,Chicago,IL,100
John Hancock Financial Services Inc.,Boston,MA,100
Johnson & Johnson,New Brunswick,NJ,100
Johnson Controls Inc.,Milwaukee,WI,85
JPMorgan Chase & Co.,New York,NY,100
K&L Gates LLP,Pittsburgh,PA,100
Kaiser Permanente,Oakland,CA,100
Kate Spade & Company,New York,NY,75
Katten Muchin Rosenman LLP,Chicago,IL,100
Kaye Scholer LLP,New York,NY,100
KB Home,Los Angeles,CA,35
Kelley Drye & Warren LLP,New York,NY,100
Kellogg Co.,Battle Creek,MI,100
Kelly Services Inc.,Troy,MI,100
Kenneth Cole Productions Inc.,New York,NY,80
Kenyon & Kenyon,New York,NY,80
Keurig Green Mountain,Waterbury,VT,95
KeyBank,Cleveland,OH,100
Kilpatrick Townsend & Stockton LLP,Atlanta,GA,100
Kimberly-Clark Corp.,Irving,TX,100
Kimpton Hotel & Restaurant Group LLC,San Francisco,CA,100
Kinder Morgan Inc.,Houston,TX,20
Kindred Healthcare Inc.,Louisville,KY,100
King & Spalding LLP,Atlanta,GA,100
Kirkland & Ellis LLP,Chicago,IL,100
KKR & Co. LP,New York,NY,100
KLA-Tencor Corp.,Milpitas,CA,25
Kohler Co.,Kohler,WI,80
Kohl's Corp.,Menomonee Falls,WI,80
Komatsu Mining Corp.,Milwaukee,WI,100
KPMG LLP,New York,NY,100
Kraft Heinz Co. The,Chicago,IL,90
Kramer Levin Naftalis & Frankel LLP,New York,NY,100
Kroger Co. The,Cincinnati,OH,95
Kutak Rock LLP,Omaha,NE,100
L Brands Inc.,Columbus,OH,100
L.L. Bean Inc.,Freeport,ME,60
L-3 Communications Holdings,New York,NY,40
Laboratory Corporation of America Holdings,Burlington,NC,80
Laclede Group Inc. The,St. Louis,MO,65
Land O'Lakes Inc.,Arden Hills,MN,100
Lane Powell PC,Seattle,WA,100
Lansing Trade Group,Overland Park,KS,10
Las Vegas Sands Corp.,Las Vegas,NV,10
Latham & Watkins LLP,New York,NY,100
Lear Corp.,Southfield,MI,95
LeClairRyan,Richmond,VA,95
Legg Mason Inc.,Baltimore,MD,95
Leidos Holdings,Reston,VA,100
Lendlease Americas Inc.,New York,NY,100
Lennar Corp.,Miami,FL,100
LENOVO (UNITED STATES) INC.,Morrisville,NC,100
Leo Burnett Company Inc.,Chicago,IL,100
Leucadia National Corporation,New York,NY,100
Level 3 Communications Inc.,Broomfield,CO,80
Levi Strauss & Co.,San Francisco,CA,100
LexisNexis Group,New York,NY,100
Lexmark International Inc.,Lexington,KY,100
Liberty Interactive Corp.,Englewood,CO,100
Liberty Mutual Group,Boston,MA,100
LifePoint Health Inc.,Brentwood,TN,70
Lincoln National Corp.,Radnor,PA,100
Lindquist & Vennum LLP,Minneapolis,MN,100
LinkedIn,Sunnyvale,CA,100
Lithia Motors Inc.,Medford,OR,100
Littler Mendelson PC,San Francisco,CA,100
Live Nation Inc.,Beverly Hills,CA,100
LKQ Corp.,Chicago,IL,100
Locke Lord LLP,Dallas,TX,100
Lockheed Martin Corp.,Bethesda,MD,100
Loeb & Loeb LLP,Los Angeles,CA,90
Lowes Corp.,New York,NY,75
L'Oréal USA Inc.,New York,NY,100
Lowenstein Sandler LLP,New York,NY,100
Lowe's Companies Inc.,Mooresville,NC,75
LPL Financial Holdings Inc.,Boston,MA,100
Lubrizol Corp.,Wickliffe,OH,95
Lyft Inc.,San Francisco,CA,100
M&T Bank Corp.,Buffalo,NY,95
Macquarie Group Ltd.,New York,NY,85
Macy's Inc.,Cincinnati,OH,100
Mallinckrodt LLC,Hazelwood,MO,100
Manatt Phelps & Phillips LLP,Los Angeles,CA,100
ManpowerGroup,Milwaukee,WI,100
Marathon Oil Corp.,Houston,TX,85
Marathon Petroleum Corp.,Findlay,OH,85
Marriott International Inc.,Bethesda,MD,100
Mars Inc.,Mt. Olive,NJ,100
Marsh & McLennan Companies Inc.,New York,NY,100
Masco Corp.,Taylor,MI,100
Massachusetts Mutual Life Insurance Co.,Springfield,MA,100
MasterCard Inc.,Purchase,NY,100
Mattel Inc.,El Segundo,CA,100
Mayer Brown LLP,Chicago,IL,100
MB Financial Inc.,Chicago,IL,95
McCarter & English LLP,Newark,NJ,85
McCormick & Company Inc.,Sparks,MD,75
McDermott Will & Emery LLP,Chicago,IL,100
McDonald's Corp.,Oak Brook,IL,100
McGraw-Hill Global Education Holdings LLC,New York,NY,100
McGuireWoods LLP,Richmond,VA,85
McKesson Corp.,San Francisco,CA,100
McKinsey & Co. Inc.,New York,NY,100
Medallia Inc.,San Mateo,CA,100
MediaVest | Spark,New York,NY,90
Medtronic PLC,Minneapolis,MN,100
Meijer Inc.,Grand Rapids,MI,95
Merck & Co. Inc.,Kenilworth,NJ,100
Mesirow Financial Holdings Inc.,Chicago,IL,100
MetLife Inc.,New York,NY,100
