Employer,City,State,CEI Rating
Cadwalader Wickersham & Taft,New York,NY,95
Calpine Corp.,San Jose,CA,48
Campbell Soup Co.,Camden,NJ,95
Canadian Imperial Bank of Commerce,New York,NY,95
Capital One Financial Corp.,McLean,VA,100
Cargill Inc.,Wayzata,MN,70
Carlson Companies Inc.,Minnetonka,MN,100
Caterpillar Inc.,Peoria,IL,45
CBRL Group Inc.,Lebanon,TN,15
Cerner Corp.,Kansas City,MO,65
CH2M HILL Companies Ltd.,Englewood,CO,80
Chadbourne & Parke,New York,NY,70
Chamberlin Edmonds & Associates Inc.,Atlanta,GA,100
Charles Schwab Corp. The,San Francisco,CA,100
Chevron Corp.,San Ramon,CA,100
ChoicePoint Inc.,Alpharetta,GA,95
Chrysler LLC,Auburn Hills,MI,100
Chubb Corp.,Warren,NJ,100
CIGNA Corp.,Philadelphia,PA,100
Circuit City Stores Inc.,Richmond,VA,55
Cisco Systems Inc.,San Jose,CA,100
Citigroup Inc.,New York,NY,100
Clear Channel Communications Inc.,San Antonio,TX,100
Cleary Gottlieb Steen & Hamilton,New York,NY,100
Clorox Co.,Oakland,CA,100
CMP Media LLC,Manhasset,NY,100
CNA Insurance,Chicago,IL,100
Coca-Cola Co. The,Atlanta,GA,100
Coca-Cola Enterprises,Atlanta,GA,100
Colgate-Palmolive Co.,New York,NY,58
Comcast Corp.,Philadelphia,PA,80
Comerica Inc.,Detroit,MI,85
Compass Group North America,Charlotte,NC,65
ConocoPhillips,Houston,TX,100
Consolidated Edison Co.,New York,NY,73
Constellation Energy Group Inc.,Baltimore,MD,73
Continental Airlines Inc.,Houston,TX,80
Cooper Tire & Rubber,Findlay,OH,33
Coors Brewing Co.,Denver,CO,100
Corbis Corp.,Seattle,WA,100
Corning Inc.,Corning,NY,100
Costco Wholesale Corp.,Issaquah,WA,100
Countrywide Financial Corp.,Calabasas,CA,100
Covington & Burling,Washington DC,DC,100
Cox Communications Inc.,Atlanta,GA,95
Cravath Swaine & Moore LLP,New York,NY,95
Credit Suisse,New York,NY,100
Crowell & Moring LLP,Washington DC,DC,100
CSX Corp.,Jacksonville,FL,85
Cummins Inc.,Columbus,IN,100
CUNA Mutual Insurance Group,Madison,WI,65
Dana Corp.,Toledo,OH,73
Darden Restaurants,Orlando,FL,73
Dean Foods Co.,Dallas,TX,73
Debevoise & Plimpton,New York,NY,100
Deere & Co.,Moline,IL,33
Dell Inc.,Round Rock,TX,100
Deloitte & Touche USA LLP,New York,NY,100
Delphi Corp.,Troy,MI,100
Delta Air Lines Inc.,Atlanta,GA,100
Deutsche Bank,New York,NY,100
Dewey Ballantine LLP,New York,NY,100
Diageo North America,Norwalk,CT,100
Dickstein Shapiro LLP,Washington DC,DC,100
Dole Food Co. Inc.,Westlake Village,CA,45
Dominion Resources Inc.,Richmond,VA,95
Domino's Pizza Inc.,Ann Arbor,MI,60
Dorsey & Whitney LLP,Minneapolis,MN,100
Dow Chemical Co.,Midland,MI,30
Dow Jones & Co. Inc.,New York,NY,30
DPR Construction,Redwood City,CA,100
Drinker Biddle & Reath LLP,Philadelphia,PA,95
DTE Energy Co.,Detroit,MI,75
Duane Morris,Philadelphia,PA,80
Duke Energy Corp.,Charlotte,NC,85
Dun & Bradstreet Corp.,Short Hills,NJ,100
DuPont (E.I. du Pont de Nemours),Wilmington,DE,100
Dykema Gossett,Detroit,MI,80
E*TRADE Financial Corp.,New York,NY,100
EarthLink Inc.,Atlanta,GA,88
Eastman Kodak Co.,Rochester,NY,100
Edison International,Rosemead,CA,35
Edwards Angell Palmer & Dodge LLP,Boston,MA,90
Electronic Arts Inc.,Redwood City,CA,90
Electronic Data Systems Corp.,Plano,TX,90
Eli Lilly & Co.,Indianapolis,IN,100
EMC Corp.,Hopkinton,MA,45
Emerson Electric Co.,St. Louis,MO,45
Entergy Corp.,New Orleans,LA,88
Enterprise Rent-A-Car Co.,St. Louis,MO,85
Ernst & Young LLP,New York,NY,100
Estee Lauder Companies,New York,NY,100
Esurance Inc.,San Francisco,CA,100
Exelon Corp.,Chicago,IL,100
Exxon Mobil Corp.,Irving,TX,0
Faegre & Benson,Minneapolis,MN,100
Fannie Mae,Washington DC,DC,100
FedEx Corp.,Memphis,TN,55
Fenwick & West LLP,Mountain View,CA,90
Fifth Third Bancorp,Cincinnati,OH,60
"Finnegan Henderson Farabow	 Garrett & Dunner",Washington DC,DC,100
Fish & Richardson,Boston,MA,75
Foley & Lardner LLP,Milwaukee,WI,100
Foley Hoag LLP,Boston,MA,100
Food Lion LLC,Salisbury,NC,30
Ford Motor Co.,Dearborn,MI,100
Franklin Templeton Investments,San Mateo,CA,50
Freddie Mac,McLean,VA,85
Freescale Semiconductor Inc.,Austin,TX,100
Fulbright & Jaworski LLP,Houston,TX,100
GameStop Corp.,Grapevine,TX,65
Gannett Co. Inc.,McLean,VA,65
Gap Inc.,San Francisco,CA,100
Gateway Inc.,Irvine,CA,65
Genentech Inc.,South San Francisco,CA,100
General Dynamics Corp.,Falls Church,VA,40
General Electric Co.,Fairfield,CT,40
General Mills Inc.,Minneapolis,MN,100
General Motors Corp.,Detroit,MI,30
Giant Food LLC,Quincy,MA,100
Gibson Dunn & Crutcher LLP,Los Angeles,CA,100
GlaxoSmithKline plc,Philadelphia,PA,100
Global Hyatt Corp.,Chicago,IL,100
Goldman Sachs Group Inc. The,New York,NY,100
Google Inc.,Mountain View,CA,100
Gordon & Rees,San Francisco,CA,85
Guidant Corp.,Indianapolis,IN,85
H.E. Butt Grocery Co.,San Antonio,TX,48
H.J. Heinz Co.,Pittsburgh,PA,48
Hain Celestial Group Inc.,Melville,NY,30
Hallmark Cards Inc.,Kansas City,MO,60
Hannaford Brothers,Portland,ME,93
Harrah's Entertainment Inc.,Las Vegas,NV,100
Harris Bancorp Inc.,Chicago,IL,95
Harris Interactive Inc.,Rochester,NY,60
Harry & David Holdings Inc.,Medford,OR,30
Hartford Financial Services Co.,Hartford,CT,100
Harvard Pilgrim Health Care Inc.,Wellesley,MA,100
Hasbro Inc.,Pawtucket,RI,100
Haynes and Boone,Dallas,TX,90
Health Net Inc.,Woodland Hills,CA,93
Heller Ehrman LLP,San Francisco,CA,100
Herman Miller Inc.,Zeeland,MI,100
Hershey Co. The,Hershey,PA,70
Hewitt Associates,Lincolnshire,IL,100
Hewlett-Packard Co.,Palo Alto,CA,100
Hilton Hotels Corp.,Beverly Hills,CA,85
Hoffmann-La Roche Inc.,Nutley,NJ,80
Hogan & Hartson,Washington DC,DC,100
Holland & Knight LLP,New York,NY,100
Home Depot Inc.,Atlanta,GA,60
Honeywell International Inc.,Morristown,NJ,60
Hospira Inc.,Lake Forest,IL,100
Hotels.com LP,Dallas,TX,85
Howard & Howard Attorneys PC,Kalamazoo,MI,43
Howrey Simon Arnold & White LLP,Washington DC,DC,85
HSBC USA Inc.,Prospect Heights,IL,93
Humana Inc.,Louisville,KY,40
Hunton & Williams,Richmond,VA,75
Illinois Tool Works Inc.,Glenview,IL,68
Imation Corp.,Oakdale,MN,93
IndyMac Bancorp Inc.,Pasadena,CA,85
ING North America Insurance Corp.,Atlanta,GA,85
Intel Corp.,Santa Clara,CA,100
International Business Machines Corp. (IBM),Armonk,NY,100
International Paper Co.,Stamford,CT,68
Interpublic Group of Companies Inc.,New York,NY,100
Intuit Inc.,Mountain View,CA,100
ITT Industries Inc.,White Plains,NY,90
J.C. Penney Co. Inc.,Plano,TX,100
J.P. Morgan Chase & Co.,New York,NY,100
Jenner & Block LLP,Chicago,IL,100
JetBlue Airways Corp.,Forest Hills,NY,75
John Hancock Financial Services Inc.,Boston,MA,93
Johnson & Johnson,New Brunswick,NJ,100
Kaiser Permanente,Oakland,CA,100
Katten Muchin Zavis,Chicago,IL,85
Kaye Scholer LLP,New York,NY,62
KB Home,Los Angeles,CA,75
Keane Inc.,Boston,MA,80
Kelley Drye & Warren LLP,New York,NY,85
Kellogg Co.,Battle Creek,MI,85
KeyCorp,Cleveland,OH,100
Keyspan Corp.,Brooklyn,NY,75
Kilpatrick Stockton LLP,Atlanta,GA,90
Kimberly-Clark Corp.,Irving,TX,85
Kimpton Hotel & Restaurant Group Inc.,San Francisco,CA,100
King & Spalding,Atlanta,GA,90
Kirkland & Ellis,Chicago,IL,100
KLA-Tencor,San Jose,CA,73
KPMG LLP,New York,NY,100
Kraft Foods Inc.,Northfield,IL,100
Kramer Levin Naftalis & Frankel LLP,New York,NY,100
Kroger Co. The,Cincinnati,OH,75
L.L. Bean Inc.,Freeport,ME,100
Laclede Group Inc.,St. Louis,MO,5
Land O'Lakes,Arden Hills,MN,53
LaSalle Bank Corp.,Chicago,IL,95
Latham & Watkins LLP,New York,NY,100
Lear Corp.,Southfield,MI,90
LeBoeuf Lamb Greene & MacRae,New York,NY,100
Lehman Brothers Holdings,New York,NY,100
Levi Strauss & Co.,San Francisco,CA,100
Lexmark International Inc.,Lexington,KY,100
Lillian Vernon Corp.,White Plains,NY,55
Lincoln National Corp.,Philadelphia,PA,100
Littler Mendelson PC,San Francisco,CA,100
Liz Claiborne Inc.,New York,NY,100
Lockheed Martin Corp.,Bethesda,MD,85
Lord Bissell & Brook,Chicago,IL,80
Luce Forward Hamilton & Scripps LLP,San Diego,CA,95
Macy's Inc.,Cincinnati,OH,100
Manatt Phelps & Phillips LLP,Los Angeles,CA,93
Marriott International Inc.,Washington DC,DC,100
Marsh & McLennan Companies Inc.,New York,NY,78
Massachusetts Mutual Life Insurance Co.,Springfield,MA,100
MasterCard Inc.,Purchase,NY,100
Mattel Inc.,El Segundo,CA,88
McAfee Inc.,Santa Clara,CA,53
McCarter & English,Newark,NJ,90
McDermott Will & Emery LLP,Chicago,IL,100
McDonald's Corp.,Oak Brook,IL,85
McGraw-Hill Companies Inc. The,New York,NY,100
McKinsey & Co. Inc.,New York,NY,55
MeadWestvaco Corp.,Glen Allen,VA,80
Medtronic Inc.,Minneapolis,MN,85
Meijer,Grand Rapids,MI,0
Mellon Financial Corp.,Pittsburgh,PA,100
Merck & Co. Inc.,Whitehouse Station,NJ,100
Merrill Lynch & Co. Inc.,New York,NY,100
MetLife Inc.,New York,NY,85
MGM Mirage,Las Vegas,NV,85
Microsoft Corp.,Redmond,WA,100
Miller Brewing Co.,Milwaukee,WI,90
"Mintz Levin	 Cohn	 Ferris	 Glovsky & Popeo",Boston,MA,100
Mirant Corp.,Atlanta,GA,45
Mitchell Gold + Bob Williams,Taylorsville,NC,100
Morgan Stanley,New York,NY,100
Morningstar Inc.,Chicago,IL,85
Morrison & Foerster LLP,San Francisco,CA,100
Motorola Inc.,Schaumburg,IL,50
Mutual of Omaha Insurance,Omaha,NE,75
National City Corp.,Cleveland,OH,58
National Grid USA,Westborough,MA,78
Nationwide,Columbus,OH,100
Navistar International Corp.,Warrenville,IL,60
NCR Corp.,Dayton,OH,55
Nestle Purina PetCare Co.,St. Louis,MO,15
New York Life Insurance Co.,New York,NY,85
New York Times Co.,New York,NY,100
Newell Rubbermaid Inc.,Atlanta,GA,70
Nielsen Co. The,Schaumburg,IL,65
Nike Inc.,Beaverton,OR,100
Nissan North America Inc.,Nashville,TN,90
Nixon Peabody LLP,Rochester,NY,100
Nokia,Irving,TX,50
Nordstrom Inc.,Seattle,WA,100
Nortel Networks Corp.,Richardson,TX,85
Northeast Utilities System,Berlin,CT,90
Northern Trust Corp.,Chicago,IL,100
Northrop Grumman Corp.,Los Angeles,CA,100
Northwest Airlines Corp.,Eagan,MN,85
Novartis Pharmaceutical Corp.,East Hanover,NJ,95
Office Depot Inc.,Delray Beach,FL,80
OfficeMax Inc.,Naperville,IL,75
Olivia Companies LLC The,San Francisco,CA,95
O'Melveny & Myers LLP,Los Angeles,CA,100
Omnicom Group,New York,NY,95
Oracle Corp.,Redwood Shores,CA,100
Orrick Herrington & Sutcliffe,San Francisco,CA,100
Owens & Minor,Mechanicsville,VA,85
Owens Corning,Toledo,OH,95
PacifiCare Health Systems,Cypress,CA,100
PacifiCorp,Portland,OR,85
Palm Management Corp.,Washington DC,DC,40
Pathmark Stores Inc.,Carteret,NJ,53
Paul Hastings Janofsky & Walker LLP,Los Angeles,CA,100
Pepsi Bottling Group Inc. The,Somers,NY,80
PepsiAmericas Inc.,Schaumburg,IL,85
PepsiCo Inc.,Purchase,NY,100
Perkins & Will,Chicago,IL,85
Perkins Coie,Seattle,WA,100
Perot Systems Corp.,Plano,TX,85
Pfizer Inc.,New York,NY,100
PG&E Corp.,San Francisco,CA,100
Pillsbury Winthrop Shaw Pittman LLP,San Francisco,CA,100
Pitney Bowes Inc.,Stamford,CT,85
PNC Financial Services Group Inc.,Pittsburgh,PA,80
PNM Resources Inc.,Albuquerque,NM,43
Polaroid Corp.,Waltham,MA,60
Powell Goldstein LLP,Atlanta,GA,85
PPG Industries,Pittsburgh,PA,80
PPL Corp.,Allentown,PA,100
Praxair Inc.,Danbury,CT,25
PricewaterhouseCoopers LLP,New York,NY,100
Principal Financial Group,Des Moines,IA,100
Procter & Gamble Co.,Cincinnati,OH,95
Progress Energy Inc.,Raleigh,NC,100
Progressive Corp. The,Mayfield Village,OH,85
Proskauer Rose LLP,New York,NY,100
Prudential Financial Inc.,Newark,NJ,95
QUALCOMM Inc.,San Diego,CA,100
Quarles & Brady,Milwaukee,WI,80
Quest Diagnostics Inc.,Lyndhurst,NJ,80
Qwest Communications International Inc.,Denver,CO,55
R.R. Donnelley & Sons Co.,Chicago,IL,20
RadioShack Corp.,Fort Worth,TX,40
Raytheon Co.,Waltham,MA,100
Recreational Equipment Inc.,Kent,WA,100
Reebok International,Canton,MA,68
Reliant Energy Inc.,Houston,TX,75
Replacements Ltd.,McLeansville,NC,100
Reuters America Holdings Inc.,New York,NY,80
Reynolds American Inc.,Winston-Salem,NC,80
Rite Aid Corp.,Camp Hill,PA,75
Robins Kaplan Miller & Ciresi,Minneapolis,MN,93
Rockwell Collins Inc.,Cedar Rapids,IA,73
Rohm and Haas Co.,Philadelphia,PA,80
Royal Caribbean Cruises Ltd.,Miami,FL,40
Ryder System Inc.,Miami,FL,80
Ryland Group,Calabasas,CA,30
S.C. Johnson & Son Inc.,Racine,WI,100
SAFECO Corp.,Seattle,WA,70
Safeway Inc.,Pleasanton,CA,75
SAP America Inc.,Newton Square,PA,85
Sara Lee Corp.,Chicago,IL,100
Schering-Plough Corp.,Kenilworth,NJ,100
Scholastic Corp.,New York,NY,80
Schulte Roth & Zabel LLP,New York,NY,80
Seagate Technology Inc.,Scotts Valley,CA,50
Sears Holdings Corp.,Hoffman Estates,IL,100
Sempra Energy,San Diego,CA,100
Severn Trent Services Inc.,Fort Washington DC,PA,65
Seyfarth Shaw LLP,Chicago,IL,85
Shell Oil Co.,Houston,TX,85
Sheppard Mullin Richter & Hampton,Los Angeles,CA,85
Shook Hardy & Bacon LLP,Kansas City,MO,85
Sidley Austin LLP,Chicago,IL,100
Sierra Health Services Inc.,Las Vegas,NV,70
Silicon Graphics Inc.,Mountain View,CA,50
Sirius Satellite Radio Inc.,New York,NY,80
Skadden Arps Slate Meagher & Flom LLP,New York,NY,100
SLM Corp. (Sallie Mae),Reston,VA,60
Sodexo Inc.,Gaithersburg,MD,40
Software House International,Somerset,NJ,40
Sonnenschein Nath & Rosenthal,Chicago,IL,100
Southern California Edison Co.,Rosemead,CA,95
Southern Co.,Atlanta,GA,48
Southwest Airlines Co.,Dallas,TX,90
Sprint Nextel Corp.,Reston,VA,100
SRA International Inc.,Fairfax,VA,75
Staples Inc.,Framingham,MA,93
Starbucks Corp.,Seattle,WA,100
Starcom MediaVest Group,Chicago,IL,100
Starwood Hotels & Resorts Worldwide,White Plains,NY,100
State Farm Group,Bloomington,IL,65
State Street Corp.,Boston,MA,100
Steptoe & Johnson,Washington DC,DC,80
Stinson Morrison Hecker,Kansas City,MO,80
Stoel Rives LLP,Portland,OR,95
Subaru of America Inc.,Cherry Hill,NJ,100
Sullivan & Cromwell LLP,New York,NY,90
Sun Microsystems Inc.,Santa Clara,CA,100
SunTrust Banks Inc.,Atlanta,GA,70
Supervalu Inc.,Eden Prairie,MN,100
Sutherland Asbill & Brennan LLP,Atlanta,GA,85
Symantec Corp.,Cupertino,CA,85
Target Corp.,Minneapolis,MN,100
Tech Data Corp.,Clearwater,FL,100
Texas Instruments Inc.,Dallas,TX,75
Thelen Reid Brown Raysman & Steiner LLP,San Francisco,CA,70
Thompson Coburn,St. Louis,MO,85
Thomson West,Eagan,MN,95
Tiffany & Co.,New York,NY,73
Time Warner Inc.,New York,NY,100
T-Mobile USA Inc.,Bellevue,WA,50
Toyota Motor Sales USA Inc.,Torrance,CA,48
Toys 'R' Us Inc.,Wayne,NJ,70
Travelers Companies Inc. The,St. Paul,MN,85
Travelport Inc.,Parsippany,NJ,100
Troutman Sanders LLP,Atlanta,GA,80
U.S. Bancorp,Minneapolis,MN,100
U.S. Foodservice Inc.,Columbia,MD,50
UAL Corp. (United Airlines),Elk Grove Township,IL,88
UBS AG,Stamford,CT,95
Unilever,Englewood Cliffs,NJ,73
Unisys Corp.,Blue Bell,PA,70
United Parcel Service Inc. (UPS),Atlanta,GA,80
United Technologies Corp.,Hartford,CT,40
Unum Group,Chattanooga,TN,73
US Airways Group Inc.,Tempe,AZ,100
Verizon Communications Inc.,New York,NY,85
Vertis Inc.,Baltimore,MD,30
Viacom Inc.,New York,NY,100
Vinson & Elkins LLP,Houston,TX,80
Visa,Foster City,CA,100
Vision Service Plan,Rancho Cordova,CA,85
Visteon Corp.,Van Buren Township,MI,95
Vivendi,New York,NY,35
Volkswagen of America Inc.,Auburn Hills,MI,100
Wachovia Corp.,Charlotte,NC,100
Wachtell Lipton Rosen & Katz,New York,NY,75
Walgreens Co.,Deerfield,IL,100
Wal-Mart Stores Inc.,Bentonville,AR,40
Walt Disney Co.,Burbank,CA,100
Washington DC Mutual Inc.,Seattle,WA,100
Waste Management Inc.,Houston,TX,100
Weil Gotshal & Manges,New York,NY,95
WellPoint Inc.,Indianapolis,IN,100
Wells Fargo & Co.,San Francisco,CA,100
Weyerhaeuser Co.,Federal Way,WA,100
Whirlpool Corp.,Benton Harbor,MI,80
White & Case LLP,New York,NY,80
Whole Foods Market Inc.,Austin,TX,90
Wildman Harrold Allen & Dixon,Chicago,IL,55
Williams Companies Inc.,Tulsa,OK,55
Willkie Farr & Gallagher,New York,NY,85
"Wilson Sonsini	 Goodrich & Rosati",Palo Alto,CA,85
Winston & Strawn,Chicago,IL,80
Wisconsin Energy Corp.,Milwaukee,WI,100
Womble Carlyle Sandridge & Rice,Winston-Salem,NC,65
Worldspan Technologies Inc.,Atlanta,GA,100
WPP Group USA,New York,NY,93
Wyeth,Madison,NJ,100
Wyndham Worldwide Corp.,Parsippany,NJ,85
Xcel Energy,Minneapolis,MN,100
Xerox Corp.,Stamford,CT,100
XM Satellite Radio Holdings Inc.,Washington DC,DC,88
Yahoo! Inc.,Sunnyvale,CA,88
YRC Worldwide Inc.,Overland Park,KS,30
Zurich North America,Schaumburg,IL,85
